relevanceModel;memoryStrategy;engine;storing;retrieving;oblivion;comparisions;activeBeliefs;pages;utilitySum;cpuEfficiency;memEfficiency
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ; 0.4 ; 0.8 ; 0.2 ;139575,95;30,90775;512,85175;11,750017;0,38016412;0,00812001
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ; 0.2 ; 0.6 ; 0.2 ;168154,61;46,9135;391,04324;21,18935;0,45166847;0,012314733
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ; 0.6 ; 0.2 ; 0.6 ;336867,03;61,45575;67645,55;11,417818;0,18578926;0,001126771
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ; 0.2 ; 0.2 ; 0.4 ;184520,11;45,66725;427,98376;23,289764;0,5099883;0,012335684
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ; 0.4 ; 0.4 ; 0.8 ;132310,03;26,31075;551,03174;16,34518;0,62123585;0,011859774
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ; 0.6 ; 0.2 ; 0.8 ;267413,66;50,04875;54273,742;10,918467;0,21815662;0,001347708
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ; 0.4 ; 0.6 ; 0.6 ;147066,86;29,90725;522,549;11,167005;0,37338787;0,00733261
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ; 0.8 ; 0.8 ; 0.2 ;22090,98;3,58975;623,95325;0,9040835;0,25185138;0,003191201
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ; 0.8 ; 0.2 ; 0.2 ;313125,5;46,9125;58327,48;10,6269245;0,22652651;0,001185511
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ; 0.6 ; 0.4 ; 0.2 ;189748,75;24,36225;16207,497;5,3690104;0,22038238;0,001526051
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ; 0.8 ; 0.4 ; 0.4 ;189939,14;23,14375;24923,418;8,535195;0,3687905;0,001943469
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ; 0.4 ; 0.6 ; 0.4 ;134262,45;28,805;518,555;12,184562;0,42300162;0,00873771
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ; 0.2 ; 0.8 ; 0.2 ;167741,7;46,93575;385,72626;21,604939;0,4603088;0,012590366
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ; 0.2 ; 0.8 ; 0.8 ;187136,23;52,43125;370,82724;21,753658;0,4148987;0,011398629
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ; 0.2 ; 0.6 ; 0.8 ;179675,61;49,86175;372,72775;21,700111;0,43520555;0,011831936
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ; 0.6 ; 0.4 ; 0.8 ;184740,67;25,82875;19339,93;7,630465;0,29542524;0,002017894
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ; 0.2 ; 0.4 ; 0.6 ;180997,94;51,8905;376,3385;21,465557;0,41367027;0,011617992
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ; 0.2 ; 0.2 ; 0.8 ;179826,75;45,09225;425,45874;23,557524;0,5224295;0,012797345
