modeloDeRelevancia;tipoDeMemoria;tipoDeRaciocinio;comparacoes;memoria;movimentacoes;utilidade;eficienciaCpu;eficienciaMemoria
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;4092,0996;1,196;361,49124;0;0;0
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;3307,9001;1,24525;363,49725;0;0;0
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;67095,93;30,651;29369,736;11,093461;0,3619282;0,003074741
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;48160,484;128,26926;0;15,387318;0,119961075;0,03195009
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;30783,127;23,41975;209,8665;14,659331;0,62593883;0,04458191
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;5967,7344;5,742;379,07776;2,749861;0,478903;0,028179104
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;4409,173;1,28475;365,772;0;0;0
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;4146,764;1,2065;360,52826;0;0;0
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;2186,3267;1,30825;384,748;0;0;0
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;5801,4956;1,294;489,62225;0;0;0
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;92152,84;30,002;33108,61;8,301071;0,27668393;0,00196132
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;48160,484;128,26926;0;15,387318;0,119961075;0,03195009
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;33341,02;19,4135;18926,943;9,71074;0,5002055;0,004362212
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;3130,9287;1,184;360,998;0;0;0
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;3458,3596;1,21875;402,3935;0;0;0
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;48160,484;128,26926;0;15,387318;0,119961075;0,03195009
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;3678,6533;1,23975;425,7735;0;0;0
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;40599,48;128,26926;0;15,387318;0,119961075;0,037900284
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;2076,9983;1,2175;402,81726;0;0;0
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;48160,484;128,26926;0;15,387318;0,119961075;0,03195009
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;1859,1863;1,19925;361,61475;0;0;0
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;3179,1355;1,20075;361,4865;0;0;0
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;48160,484;128,26926;0;15,387318;0,119961075;0,03195009
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;10128,381;3,619;1765,5472;2,3160598;0,6399723;0,008335993
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;48160,484;128,26926;0;15,387318;0,119961075;0,03195009
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;1847,3925;1,23175;363,4195;0;0;0
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;2048,11;1,2745;367,99924;0;0;0
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;8896,679;4,7215;363,746;0,8228949;0,17428675;0,006565229
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;3365,7805;1,26375;363,8025;0,2643896;0,20921038;0,003774942
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;34321,816;18,05425;242,97575;11,175663;0,61900455;0,030408664
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;4085,4355;1,1955;360,94324;0,19519038;0,16327092;0,002536631
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;3344,8914;1,219;371,26526;0;0;0
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;40599,48;128,26926;0;15,387318;0,119961075;0,037900284
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;3322,1724;1,209;379,38324;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;19130,889;25,19225;170,22626;13,948034;0,55366373;0,066951156
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;37771,37;25,265;169,52975;13,948034;0,5520694;0,035341304
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;37631,2;25,2565;169,48325;13,947865;0,5522485;0,03546726
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;89895,59;37,6445;14730,964;9,444212;0,25087893;0,003981452
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;4576,141;1,22325;408,30276;0;0;0
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;6304,967;2,46;371,565;0,5523797;0,2245446;0,005512432
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;48160,484;128,26926;0;15,387318;0,119961075;0,03195009
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;93081,71;28,358;35968,938;10,66421;0,3760565;0,00235532
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;4034,1123;1,17825;359,95825;0;0;0
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;48160,484;128,26926;0;15,387318;0,119961075;0,03195009
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;122019,83;38,226;14297,956;9,196298;0,24057703;0,003470309
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;3746,049;1,231;436,29324;0;0;0
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;1929,7643;1,23175;361,4555;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;19211,281;25,31525;169,7535;13,948075;0,5509752;0,066709064
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;87851,66;38,30625;14978,39;9,451822;0,24674359;0,003977445
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;48160,484;128,26926;0;15,387318;0,119961075;0,03195009
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;1907,5127;1,20075;361,4865;0;0;0
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;16879,178;24,37075;213,486;11,545418;0,47374076;0,060720496
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;3572,1716;1,22975;403,573;0;0;0
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;3429,2056;1,2165;377,25226;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;37932,51;25,28025;169,5145;13,948034;0,5517364;0,035197727
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;9806,622;8,8795;337,604;9,58485;1,0794358;0,072708
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;40599,48;128,26926;0;15,387318;0,119961075;0,037900284
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;2060,2156;1,25625;375,04926;0;0;0
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;50018,44;11,195;5916,1904;7,3872066;0,65986663;0,006766059
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;40599,48;128,26926;0;15,387318;0,119961075;0,037900284
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;3597,2341;1,282;387,3315;0;0;0
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;1915,2695;1,22825;361,459;0;0;0
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;40599,48;128,26926;0;15,387318;0,119961075;0,037900284
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;25986,045;18,74;259,20175;10,152726;0,54176766;0,035526294
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;10622,758;4,03;362,25375;1,392787;0,3456047;0,009777173
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;4263,387;1,22675;367,4015;0;0;0
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;3338,715;1,21875;365,129;0;0;0
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;48160,484;128,26926;0;15,387318;0,119961075;0,03195009
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;35629,66;18,3295;250,66576;11,303044;0,6166586;0,029638533
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;40599,48;128,26926;0;15,387318;0,119961075;0,037900284
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;16978,37;21,7635;218,194;12,107319;0,55631304;0,06318958
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;5309,62;4,81;362,22076;0,5419226;0,11266583;0,006067321
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;65644,54;25,66325;15564,48;8,977381;0,34981465;0,004056852
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;40599,48;128,26926;0;15,387318;0,119961075;0,037900284
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;4312,618;1,2325;366,02225;0;0;0
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;1850,4027;1,20075;363,50024;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;10408,048;3,9825;361,703;1,4276747;0,35848704;0,010179442
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;48160,484;128,26926;0;15,387318;0,119961075;0,03195009
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;6164,837;2,438;367,782;0,4101881;0,16824779;0,004167453
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;1869,0212;1,2095;361,47775;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;37696,242;25,323;169,74574;13,948034;0,550805;0,035406765
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;2139,416;1,23575;398,4935;0;0;0
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;39033,973;23,39225;212,28426;14,6613655;0,6267617;0,035623178
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;48160,484;128,26926;0;15,387318;0,119961075;0,03195009
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;48160,484;128,26926;0;15,387318;0,119961075;0,03195009
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;1884,5913;1,20225;361,485;0;0;0
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;1914,6257;1,2125;364,73026;0;0;0
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;1870,7795;1,18725;360,90176;0;0;0
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;7964,887;2,2785;1152,6083;0;0;0
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;1957,6777;1,23625;361,3025;0;0;0
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;1880,136;1,19675;360,68024;0;0;0
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;3239,2861;1,20975;365,3195;0;0;0
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;10519,816;3,9915;360,88376;1,4276747;0,35767874;0,010104817
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;80500,76;24,18825;32702,895;10,365232;0,42852345;0,00254343
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;11864,2;4,683;367,44025;1,6411978;0,35045862;0,010562068
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;48160,484;128,26926;0;15,387318;0,119961075;0,03195009
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;56730,336;13,1795;6933,101;7,7189093;0,5856754;0,006123137
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;40599,48;128,26926;0;15,387318;0,119961075;0,037900284
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;126776,49;37,94875;14768,356;9,399137;0,24767974;0,003424592
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;35032,58;16,4;273,65274;12,702224;0,7745259;0,033631254
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;3368,4375;2,3085;369,56876;0,5523797;0,23928079;0,007819506
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;4121,6504;1,20025;361,487;0;0;0
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;48160,484;128,26926;0;15,387318;0,119961075;0,03195009
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;3286,2993;1,19975;376,734;0;0;0
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;3155,0945;1,19975;361,4875;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;12657,472;4,943;367,30725;1,7409908;0,35221338;0,010660947
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;4262,313;1,2365;364,86725;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;37704,39;25,2045;170,214;13,948075;0,5533962;0,03539534
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;48160,484;128,26926;0;15,387318;0,119961075;0,03195009
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;48160,484;128,26926;0;15,387318;0,119961075;0,03195009
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;26897,486;17,98325;251,162;11,431034;0,63564897;0,03886903
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;35661,055;18,32575;250,24725;11,374206;0,62066793;0,029803863
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;61685,086;21,1195;19492,621;9,260856;0,43849787;0,003608904
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;37837,293;25,28675;169,508;13,947843;0,551587;0,03528208
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;11565,391;4,77275;363,0965;0,78800654;0,16510534;0,005185497
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;1899,013;1,1995;361,3765;0;0;0
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;4294,667;1,207;378,6115;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;90611,01;28,94225;36174,406;10,561598;0,36491972;0,002334803
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;4078,4392;1,2065;361,48074;0;0;0
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;3248,8228;1,226;361,46124;0;0;0
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;3694,468;1,33325;372,0045;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;14936,321;17,85475;242,73825;11,246282;0,6298762;0,06476891
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;4828,7856;1,2225;430,094;0;0;0
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;3724,8623;1,3415;384,18976;0;0;0
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;89714,53;38,16875;14835,77;9,279893;0,24312802;0,003897932
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;2288,4182;1,227;423,97424;0;0;0
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;1868,4403;1,2225;361,31625;0;0;0
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;48160,484;128,26926;0;15,387318;0,119961075;0,03195009
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;3916,3684;1,258;441,48724;0;0;0
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;48160,484;128,26926;0;15,387318;0,119961075;0,03195009
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;1970,06;1,27325;365,84076;0;0;0
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;1858,3173;1,2015;360,504;0,2643896;0,2200496;0,004839325
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;30492,52;23,39125;209,07124;14,661218;0,6267821;0,044996206
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;40599,48;128,26926;0;15,387318;0,119961075;0,037900284
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;31301,61;22,948;232,2575;14,637751;0,6378661;0,0435334
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;48160,484;128,26926;0;15,387318;0,119961075;0,03195009
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;48160,484;128,26926;0;15,387318;0,119961075;0,03195009
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;4233,841;1,22875;366,683;0;0;0
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;40599,48;128,26926;0;15,387318;0,119961075;0,037900284
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;40599,48;128,26926;0;15,387318;0,119961075;0,037900284
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;33992,383;4,2455;1616,3323;1,1218866;0,2642531;0,002236808
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;3468,5173;1,2895;361,508;0;0;0
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;1876,8387;1,1895;371,30676;0;0;0
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;3206,9475;1,2185;365,25323;0;0;0
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;26216,176;18,6485;266,65976;10,137981;0,5436352;0,035100445
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;16227,853;20,9165;222,45924;11,975372;0,5725323;0,064898565
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;29446,396;25,21075;169,529;13,948267;0,55326664;0,044789694
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;20978,148;8,5385;6610,195;4,9825797;0,58354276;0,005721835
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;26301,525;16,4105;272,671;12,70096;0,7739533;0,043753818
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;27071,264;19,26;259,38724;10,149706;0,5269837;0,034214254
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;44102,08;12,399;4542,183;5,2563176;0,42393076;0,005871412
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;2084,1477;1,246;408,49274;0;0;0
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;1877,6648;1,20375;362,69376;0;0;0
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;10105,946;5,5185;378,591;2,886609;0,52307856;0,020779146
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;2206,5044;1,22975;428,675;0;0;0
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;60598,79;128,26926;0;15,387318;0,119961075;0,02539212
