modeloDeRelevancia;tipoDeMemoria;tipoDeRaciocinio;comparacoes;memoria;movimentacoes;utilidade;eficienciaCpu;eficienciaMemoria
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;238901,62;226,1515;0;27,8575;0,123180695;0,011660658
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;238901,62;226,1515;0;27,8575;0,123180695;0,011660658
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;231326,2;71,69925;44641,555;11,710183;0,16332366;0,001727824
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;6841,9736;1,52025;584,1095;2,5730047;1,692488;0,020286927
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;9121,01;1,39775;624,23224;1,9903454;1,4239638;0,012955167
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;59690,004;28,76475;530,67523;22,18291;0,77118385;0,03412926
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;3739,223;1,4335;583,9517;1,9687136;1,3733613;0,02055295
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;4945,311;1,542;721,434;3,3811183;2,1926837;0,027806045
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;144270,83;35,2325;455,656;17,353004;0,49252835;0,011659819
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;106964,664;28,2915;703,9045;21,72171;0,7677822;0,019053511
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;7042,063;1,42575;643,5275;2,4127433;1,6922625;0,017902225
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;161252,67;226,1515;0;27,8575;0,123180695;0,017275684
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;56647,85;11,802;567,7855;5,3066106;0,44963655;0,008514321
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;195597,36;226,1515;0;27,8575;0,123180695;0,014242268
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;4580,5093;1,50025;720,7475;1,9773327;1,3180021;0,016774138
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;24054,88;11,78625;632,09424;9,933168;0,842776;0,0327009
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;161252,67;226,1515;0;27,8575;0,123180695;0,017275684
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;161252,67;226,1515;0;27,8575;0,123180695;0,017275684
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;195597,36;226,1515;0;27,8575;0,123180695;0,014242268
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3934,6145;1,43475;624,7778;2,4690347;1,7208815;0,02424808
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;238901,62;226,1515;0;27,8575;0,123180695;0,011660658
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;8323,943;1,377;583,39923;1,9824237;1,4396687;0,014002209
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;4128,59;1,539;572,96027;1,9738046;1,2825241;0,020021973
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;6725,984;1,4305;588,50726;1,9854732;1,3879575;0,015743908
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;114799,56;55,15025;57147,85;12,022694;0,21799889;0,001751869
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;161252,67;226,1515;0;27,8575;0,123180695;0,017275684
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;299043,16;62,87175;76017,36;12,918342;0,20547132;0,001219613
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;3841,686;1,42075;597,0513;2,5645514;1,8050686;0,026136357
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;9871,525;1,397;693,777;1,9824237;1,4190577;0,011793616
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;7539,232;2,42875;609,96375;3,7589777;1,5477005;0,027560772
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;195597,36;226,1515;0;27,8575;0,123180695;0,014242268
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;161252,67;226,1515;0;27,8575;0,123180695;0,017275684
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;118071,625;8,49375;5126,965;3,1892936;0,37548712;0,001883353
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;195597,36;226,1515;0;27,8575;0,123180695;0,014242268
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;6169,903;1,40975;563,40027;2,5730047;1,8251497;0,021797908
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3813,8154;1,507;572,28174;2,532566;1,680535;0,026556186
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;5883,717;1,3475;566,69073;2,7540476;2,0438201;0,02384328
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;238901,62;226,1515;0;27,8575;0,123180695;0,011660658
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3470,3938;1,40325;560,67;2,5562422;1,8216585;0,02816146
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;181830,5;51,434;363,779;26,508648;0,5153915;0,014292819
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;98291,81;34,93375;452,69025;17,945265;0,5136942;0,017453305
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;132756,4;51,46625;360,38876;26,511087;0,515116;0,01944194
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;161252,67;226,1515;0;27,8575;0,123180695;0,017275684
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;6428,156;1,39775;587,966;1,8834875;1,3475138;0,015303181
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;238901,62;226,1515;0;27,8575;0,123180695;0,011660658
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;161252,67;226,1515;0;27,8575;0,123180695;0,017275684
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;195597,36;226,1515;0;27,8575;0,123180695;0,014242268
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;151396,42;31,473;19378,207;10,079416;0,32025596;0,002920059
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;194069,64;67,09125;46327,152;13,474581;0,20083962;0,002049861
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;195597,36;226,1515;0;27,8575;0,123180695;0,014242268
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;7781,5845;1,6645;622,1955;1,9733683;1,1855623;0,014091925
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;195597,36;226,1515;0;27,8575;0,123180695;0,014242268
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;161252,67;226,1515;0;27,8575;0,123180695;0,017275684
