relevanceModel;memoryStrategy;engine;storing;retrieving;oblivion;comparisions;activeBeliefs;pages;utilitySum;cpuEfficiency;memEfficiency
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;8266,752;2,0475;424,9765;1,3411485;0,6550176;0,010715029
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;176548,78;192,149;0;27,92275;0,14531821;0,015815884
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;81979,11;25,148;1765,9005;11,005135;0,43761468;0,011045105
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;173895,42;206,759;0;29,935106;0,1447826;0,01721443
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;7028,8345;1,8035;441,702;0,58228165;0,322862;0,005087271
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;157157,38;195,4115;0;25,614883;0,13108176;0,016298873
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;7081,559;1,9105;423,348;1,5776675;0,8257877;0,013943103
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;105762,69;30,2635;2381,323;10,847745;0,35844317;0,008371729
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;169456,86;200,6025;0;27,184654;0,13551503;0,016042227
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;82525,01;21,2405;1939,0055;12,795147;0,60239387;0,012554715
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;7944,7593;1,9515;432,1665;1,5369439;0,78757054;0,012529682
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;181721,5;201,569;0;32,070797;0,1591058;0,017648323
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;120752,97;32,448;1790,4305;15,473337;0,47686565;0,011159412
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;7591,9;1,9445;434,731;0,5205571;0,26770744;0,004360063
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;177804,94;192,2415;0;31,055174;0,1615425;0,017465867
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;7658,6865;1,9905;426,031;2,3357465;1,1734471;0,01959684
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;147986,38;36,1375;1610,651;5,8098397;0,16077039;0,00354058
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;5759,602;1,563;421,05;0,14193702;0,090810634;0,001423627
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;181145,25;204,5075;0;26,039268;0,12732671;0,0143748
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;100829,4;31,1855;2355,089;11,264562;0,3612115;0,009056549
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;158671,9;195,495;0;26,830105;0,1372419;0,01690917
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;92916,02;28,7115;2151,5615;10,387199;0,36177835;0,009077209
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6008,155;1,7475;416,9595;0,1550761;0,08874169;0,001523678
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;74532,734;17,857;1431,858;15,0061035;0,8403485;0,016889006
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6291,643;1,691;420,233;1,8593968;1,0995842;0,017718712
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;171651,66;191,557;0;28,154324;0,14697622;0,016402012
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;189311,3;204,066;0;25,13971;0,12319402;0,013279561
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;96269,734;27,928;1280,9465;5,104442;0,18277149;0,004679574
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;7613,4937;2,1185;431,976;0,4545524;0,21456333;0,003809124
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;81092,35;29,096;1289,415;12,603312;0,43316302;0,013409704
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6344,1904;1,8975;413,525;2,0221784;1,0657066;0,019296626
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;176339,6;199,499;0;29,539133;0,14806658;0,016751276
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;171494,89;197,8465;0;31,168333;0,15753795;0,018174496
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;91084,73;26,6685;1679,474;9,110401;0,34161654;0,008444982
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;5931,9053;1,6085;422,8885;0;0;0
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6195,2183;1,7925;422,105;1,2379341;0,69061875;0,011884621
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;94311,92;28,5895;1856,611;11,998651;0,4196873;0,010629749
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;172020,94;203,537;0;27,920704;0,13717753;0,016230991
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6376,8545;1,695;410,2595;1,6226522;0,9573169;0,015484136
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;117813,33;36,901;668,8325;8,930867;0,24202235;0,007173292
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;149737,84;181,5685;0;31,212555;0,17190513;0,0208448
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6448,6606;1,881;408,767;1,3263814;0,70514697;0,012588647
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;87789,24;24,214;695,5055;4,055584;0,16748922;0,004280557
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;176997,8;196,126;0;30,15654;0,15376104;0,017037805
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6200,15;1,6545;422,5875;0;0;0
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;90332,49;24,224;1577,791;6,654175;0,27469346;0,006270992
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;189843,44;196,943;0;24,769144;0,1257681;0,013047142
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;106712,65;31,5275;1940,336;12,384301;0,39280948;0,00981977
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;7330,4565;1,963;417,116;0;0;0
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;183079,1;199,737;0;29,308863;0,14673728;0,016008852
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;160393,33;188,0865;0;24,75247;0,13160153;0,015432357
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;106416,945;27,0885;1602,9456;11,607944;0,42851925;0,00948002
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;5906,6777;1,6285;414,556;2,0224526;1,2419113;0,020119425
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;34510,566;6,662;991,963;3,8196645;0,573351;0,008597001
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;175013,8;206,1265;0;24,35758;0,118168116;0,013917521
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;5912,0894;1,5615;432,0425;0;0;0
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;98770,78;30,916;664,307;6,6824584;0,21614887;0,00633926
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6802,8354;1,859;436,279;1,0506107;0,5651483;0,009409332
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;183907,58;207,3675;0;31,615988;0,15246357;0,017191237
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6079,0376;1,6355;425,432;0,23430462;0,14326178;0,002267459
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;75788,695;18,772;1810,445;8,25911;0,4399697;0,008796288
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;163966,1;201,1655;0;26,864342;0,13354349;0,016384084
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6669,905;1,726;423,8345;0,8091867;0,46882197;0,007418117
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;165202,97;193,2765;0;30,763546;0,15916857;0,018621666
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;95631,29;24,8885;1622,1655;11,382215;0,45732826;0,010176052
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;115032,26;29,787;1495,415;5,74953;0,19302145;0,004423178
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;154876,1;192,858;0;29,392082;0,15240271;0,018977804
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;7102,5073;1,9335;416,963;0,73990875;0,38267842;0,00656405
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;153370,23;190,767;0;27,8129;0,14579514;0,018134484
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6767,641;1,6865;417,0995;2,289184;1,357358;0,020927507
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;108404,49;27,575;1576,1176;8,903055;0,32286692;0,007170303
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6422,3936;1,818;420,4085;1,4481103;0,7965404;0,013627377
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;151271,45;195,8985;0;29,480736;0,15048985;0,01948863
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;78573,945;20,6305;1441,0446;11,570257;0,56083256;0,012443226
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;155172,92;196,924;0;34,43832;0,17488128;0,022193512
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;99866,61;29,751;1636,9045;13,326535;0,44793573;0,011465102
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6177,2256;1,672;422,001;2,363983;1,4138653;0,022736646
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;100411,94;27,8755;1884,9005;13,339243;0,47852927;0,011184922
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;173365,9;207,069;0;31,93766;0,15423681;0,018422112
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;8498,172;2,034;433,34;0,6343874;0,31189156;0,004943957
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;16098,084;3,9315;671,4195;0,566988;0,14421672;0,002485451
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;5264,795;1,524;404,29;0;0;0
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;184937,22;190,168;0;23,226753;0,122138076;0,012559264
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;169052,06;196,032;0;31,07647;0,15852754;0,01838278
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6902,5093;1,949;439,904;2,0204802;1,0366753;0,017877905
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;84885,89;25,076;1979,657;12,162385;0,48502094;0,01161836
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6726,6846;1,7655;427,611;0,3092901;0,17518556;0,002811014
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;193712,6;208,9435;0;26,340355;0,1260645;0,013597647
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;74437,59;24,265;1473,7245;11,415739;0,47046113;0,012801524
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;7218,398;1,9135;415,108;0,49134922;0,25678036;0,004321652
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;89612,984;24,6875;1630,684;12,055747;0,48833406;0,011381955
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;173302,25;199,453;0;28,116096;0,14096603;0,016223734
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;163119,66;196,7395;0;28,733822;0,1460501;0,01761518
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;7277,2935;2,037;423,8255;1,3019397;0,6391457;0,011305928
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;110840,305;26,8365;1559,4615;9,23039;0,34394908;0,007300506
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;175344,77;201,8255;0;29,788195;0,14759381;0,016988358
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6844,818;1,8975;423,4575;0,7541508;0,39744443;0,006806788
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;84872,21;23,3235;1611,149;8,859455;0,379851;0,008773153
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;77378,33;18,0735;1504,462;6,0367293;0,33400998;0,006531635
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;159340,28;196,3235;0;27,908346;0,14215489;0,017514935
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;5965,628;1,577;414,005;0,33507022;0,21247318;0,003315663
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;162506,6;200,9235;0;28,57065;0,14219667;0,017581224
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6170,089;1,618;424,8845;0,9178619;0,5672817;0,008809556
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;86496,17;21,9455;1517,257;8,036913;0,36622146;0,007904999
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6323,6367;1,751;426,754;0,3322451;0,18974592;0,003136999
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;119268,05;31,483;1395,355;4,617628;0,14667052;0,003466126
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;167538,11;198,992;0;30,118061;0,15135312;0,017976843
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;162150,1;195,479;0;26,662918;0,13639787;0,016443357
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;108828,76;26,3085;1665,407;8,9018345;0,33836344;0,007094066
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6059,301;1,6265;416,484;1,7079012;1,0500469;0,016704595
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;156868,5;194,98;0;30,020948;0,15396938;0,019137653
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;97724,67;29,5165;1803,986;15,239823;0,5163154;0,013164501
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6352,039;1,601;412,197;0,9966725;0,62253124;0,009515674
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;7407,0625;1,92;417,9395;2,6235354;1,3664247;0,022643121
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;91650,76;27,9255;1987,988;11,199004;0,40103146;0,01004119
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;179676,7;194,3155;0;29,377914;0,15118667;0,016350431
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;105099,83;29,673;1274,818;8,384067;0,28254867;0,007114305
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;167415,64;198,435;0;28,61455;0,14420113;0,017091922
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6401,569;1,698;423,79;0,7797989;0,45924556;0,007329303
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;102455,81;29,753;1770,207;10,77177;0,36203977;0,00896468
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;7136,454;1,817;418,4695;2,0207863;1,1121553;0,017849656
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;166069,5;195,917;0;28,07034;0,14327669;0,016902767
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;167750,17;195,083;0;27,935709;0,1431991;0,016653161
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;104623,47;30,9965;1512,676;14,515987;0,46831053;0,012121887
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6764,4604;1,869;411,187;1,6506062;0,8831494;0,01517613
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;153528,52;189,6105;0;32,48754;0,1713383;0,021160591
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;99614,484;27,707;1768,8564;11,591637;0,4183649;0,009881787
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;5947,7236;1,706;407,526;1,4488136;0,84924597;0,014454914
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;161043,75;185,9245;0;24,847221;0,13364145;0,015428864
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6582,694;1,95;420,804;0,1672773;0,08578323;0,001550194
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;90448,7;24,5855;1588,5165;13,077395;0,53191495;0,012298428
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;81758,29;22,0305;1907,601;6,8771677;0,31216574;0,006820267
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6464,4443;1,7145;423,8685;0,8096183;0,47221833;0,007564314
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;177722,61;199,5765;0;24,825373;0,12439025;0,013968607
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;101594,58;28,569;2508,6636;12,815787;0,4485907;0,010116565
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;175280,98;198,9845;0;28,042023;0,14092566;0,015998324
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6575,905;1,7305;420,556;0,34591863;0,19989519;0,003208457
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;84547,79;26,603;1998,8035;12,915662;0,48549643;0,012355248
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6050,3257;1,5775;443,8245;0;0;0
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;202916,22;212,984;0;25,330849;0,11893311;0,012483403
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;8614,708;2,173;432,6465;1,4431455;0,66412586;0,011151581
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;160548,89;203,109;0;29,842794;0,14692995;0,01858798
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;121993,71;30,8345;1286,0105;9,695649;0,3144416;0,007189748
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;86892,87;25,421;1750,759;8,224038;0,32351357;0,007877397
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;7344,935;1,9225;433,107;0,58049667;0,30194885;0,004971706
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;155913,19;201,151;0;28,73877;0,14287162;0,018432546
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;7079,989;1,802;435,501;0;0;0
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;180300,38;209,4485;0;31,559639;0,15067971;0,017503923
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;99284,96;24,9535;1695,452;9,524952;0,38170806;0,008194248
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;179458,94;208,453;0;32,34275;0,15515608;0,01802237
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;7388,6826;1,9105;438,886;0;0;0
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;98167,62;29,9455;2189,369;15,285604;0,51044744;0,012731498
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6695,891;1,6925;432,6655;0,2606542;0,15400544;0,002364737
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;85418,54;29,1815;1895,695;12,747909;0,436849;0,012213509
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;178328,58;206,456;0;29,027227;0,14059766;0,016277384
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;97068,64;28,4185;1546,422;13,819899;0,48629937;0,012280768
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;6507,6797;1,833;432,762;2,5639913;1,3987951;0,023663318
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;166143,14;191,903;0;27,295496;0,1422359;0,016428903
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;7244,415;1,834;420,9195;0,8461682;0,46137854;0,007387787
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;162342,25;203,7905;0;28,757439;0,14111276;0,017714081
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;78587,58;22,4085;1428,181;11,031369;0,492285;0,011878369
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ; 0.0 ; 0.0 ; 0.0 ;101719,56;30,1995;1759,1215;11,150231;0,3692191;0,009345536
