modeloDeRelevancia;tipoDeMemoria;tipoDeRaciocinio;comparacoes;memoria;movimentacoes;utilidade;eficienciaCpu;eficienciaMemoria
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;64733,465;12,517;482,576;4,026057;0,3216471;0,005787955
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;61284,23;24,711;521,7555;12,708641;0,5142908;0,019110227
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;203395,69;191,2605;0;27,642633;0,14452872;0,013590571
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;203395,69;191,2605;0;27,642633;0,14452872;0,013590571
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;145261,81;51,991;262,728;24,621336;0,47356918;0,016648514
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;17959,37;3,717;553,2655;2,203854;0,592912;0,009381287
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;46026,07;21,026;10334,208;4,648765;0,22109604;0,003112287
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;76690,89;53,199;286,3235;22,36869;0,420472;0,028117577
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;150829,73;191,2605;0;27,642633;0,14452872;0,018327046
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;39094,195;9,888;509,139;3,557356;0,359765;0,008050943
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;87004,16;57,4125;34812,652;9,394874;0,16363813;0,002159092
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;14343,428;2,4595;928,79;3,312811;1,3469448;0,014018726
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;12754,592;2,439;732,6875;2,2964394;0,9415496;0,011435616
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;19072,72;3,8915;516,174;2,3034801;0,59192604;0,009504979
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;174881,62;191,2605;0;27,642633;0,14452872;0,015806483
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;3454,5334;1,553;450,5745;1,3313433;0,8572719;0,016724832
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;173562,17;61,5935;33098,547;9,358439;0,15193875;0,001854818
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;10077,159;2,6295;409,1055;3,0521398;1,1607301;0,021542164
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;19014,916;3,857;519,8605;2,2946005;0,59491843;0,009476527
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;6899,157;2,9245;433,154;3,690132;1,2617992;0,03285755
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;8568,476;2,124;410,4645;3,232759;1,5220145;0,025508784
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;57638,34;25,2225;8950,696;5,670649;0,22482502;0,003853775
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;78014,77;53,2285;258,7735;24,649721;0,46309254;0,03058183
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;174881,62;191,2605;0;27,642633;0,14452872;0,015806483
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;39192,848;9,9285;507,828;4,343271;0,43745488;0,009810617
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;48524,395;20,998;8823,978;4,683476;0,22304392;0,00342449
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;150829,73;191,2605;0;27,642633;0,14452872;0,018327046
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;7140,467;1,847;412,783;3,9813342;2,1555681;0,035332173
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;150829,73;191,2605;0;27,642633;0,14452872;0,018327046
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;203395,69;191,2605;0;27,642633;0,14452872;0,013590571
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;203395,69;191,2605;0;27,642633;0,14452872;0,013590571
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;16556,182;5,0935;2109,3965;1,341446;0,2633643;0,003562924
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;77434,31;49,899;296,499;22,12346;0,44336483;0,027516982
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;181485,06;62,82;23590,053;10,904648;0,17358561;0,002612608
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;110724,41;23,061;428,893;11,814168;0,5123007;0,010271998
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;8673,149;1,6205;466,171;2,8050718;1,7309916;0,02103563
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;203395,69;191,2605;0;27,642633;0,14452872;0,013590571
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;150829,73;191,2605;0;27,642633;0,14452872;0,018327046
