relevancia;persistencia;raciocinio;comparacoes;crencasAtivas;movimentacoes;utilidade;cpu;memoria
Customizado ; Obliterante ; BBGP ;3821,3735;1,407;606,48975;0,19803552;0,1407502;0,002003137
Customizado ; Reminiscente ; BBGP ;104397,68;36,32775;720,4468;27,673903;0,7617841;0,024796925
Customizado ; Obliterante ; BBGP ;3417,8896;1,34325;607,98;0,93740517;0,6978635;0,009869823
Customizado ; Reminiscente ; BBGP ;109308,27;41,266;825,99725;29,584469;0,7169212;0,025163654
Customizado ; Persistente ; BBGP ;169050,06;236,92125;0;33,15733;0,13995084;0,01961391
Customizado ; Obliterante ; BBGP ;3588,1807;1,34825;620,3762;0,3237252;0,24010769;0,003306036
Customizado ; Reminiscente ; BBGP ;131007,055;44,29625;860,17523;27,09368;0,61164725;0,019406855
Customizado ; Persistente ; BBGP ;169749,86;245,3055;0;30,090286;0,12266454;0,01772625
Customizado ; Reminiscente ; BBGP ;99344,56;40,528;622,3945;23,0835;0,5695692;0,021865897
Customizado ; Obliterante ; BBGP ;3955,3835;1,41325;590,5668;0,32215083;0,22795035;0,003266902
Customizado ; Persistente ; BBGP ;153305,92;227,67975;0;28,07193;0,12329568;0,018311054
Customizado ; Reminiscente ; BBGP ;99565,984;47,5895;481,03726;24,94015;0,5240683;0,023894442
Customizado ; Persistente ; BBGP ;173017,4;232,94376;0;29,24756;0,12555632;0,016904404
Customizado ; Obliterante ; BBGP ;4037,666;1,49325;627,316;0,5386407;0,360717;0,00522403
Customizado ; Reminiscente ; BBGP ;102018,26;36,8705;763,1845;15,785364;0,42812994;0,014396124
Customizado ; Persistente ; BBGP ;192588,3;227,17474;0;23,258259;0,10238048;0,012076673
Customizado ; Obliterante ; BBGP ;3608,005;1,3795;582,961;0,5043835;0,36562777;0,005344396
Customizado ; Obliterante ; BBGP ;3581,2595;1,4045;614,409;0,58182603;0,41425848;0,005982572
Customizado ; Persistente ; BBGP ;162590,8;229,23775;0;29,586094;0,12906292;0,01819666
Customizado ; Reminiscente ; BBGP ;121259;45,32925;697,79376;25,199846;0,555929;0,019651005
Customizado ; Reminiscente ; BBGP ;117871,766;43,79475;694,08276;23,059715;0,52654064;0,018475471
Customizado ; Persistente ; BBGP ;150839,23;234,2915;0;26,736912;0,114118144;0,017725436
Customizado ; Obliterante ; BBGP ;3353,8152;1,3455;603,3865;0;0;0
Customizado ; Reminiscente ; BBGP ;95040,586;35,393;662,29675;25,775875;0,728276;0,025354095
Customizado ; Obliterante ; BBGP ;3936,1694;1,4025;606,2958;0,39499947;0,28163955;0,00395034
Customizado ; Persistente ; BBGP ;157700,97;230,52975;0;29,338608;0,12726603;0,018603949
Customizado ; Obliterante ; BBGP ;3759,9365;1,3835;633,8825;0,21271133;0,1537487;0,002106311
Customizado ; Persistente ; BBGP ;185957,47;248,37875;0;29,181574;0,117488205;0,015692607
Customizado ; Reminiscente ; BBGP ;133391,58;42,5985;688,3975;26,346336;0,6184804;0,018781845
Customizado ; Reminiscente ; BBGP ;137143,8;47,791;783,2125;24,191097;0,5061852;0,016686285
Customizado ; Obliterante ; BBGP ;3474,7207;1,37025;597,7575;0,15313588;0,11175762;0,001620092
Customizado ; Persistente ; BBGP ;164058,31;230,97125;0;29,151072;0,12621082;0,017768726
Customizado ; Reminiscente ; BBGP ;90029,984;46,36625;419,05524;26,705853;0,57597613;0,028343981
Customizado ; Obliterante ; BBGP ;3336,269;1,45025;614,0495;1,949014;1,3439158;0,02056624
Customizado ; Persistente ; BBGP ;186895,11;237,23;0;30,261555;0,12756209;0,016191732
Customizado ; Reminiscente ; BBGP ;107462,67;45,01425;568,26276;22,484442;0,49949607;0,019872183
Customizado ; Persistente ; BBGP ;186588,27;227,1735;0;26,631418;0,117229424;0,014272826
Customizado ; Obliterante ; BBGP ;3185,3472;1,31375;593,6033;0,38045335;0,2895934;0,004171006
Customizado ; Obliterante ; BBGP ;3095,479;1,345;569,64;0,3867322;0,28753322;0,004398743
Customizado ; Reminiscente ; BBGP ;100933,4;41,58875;744,09424;18,112076;0,43550423;0,016712513
Customizado ; Persistente ; BBGP ;184210,25;236,272;0;26,419153;0,11181669;0,014341847
Customizado ; Persistente ; BBGP ;168361,98;236,5005;0;26,553438;0,11227646;0,015771635
Customizado ; Reminiscente ; BBGP ;149363,7;57,8195;806,69226;24,192944;0,41842186;0,015367368
Customizado ; Obliterante ; BBGP ;2989,917;1,329;589,835;0,78932166;0,5939215;0,00888049
Customizado ; Persistente ; BBGP ;171580,81;234,30275;0;31,294397;0,13356394;0,018238867
Customizado ; Obliterante ; BBGP ;3414,0266;1,3835;631,74774;0,3355306;0,24252303;0,003447881
Customizado ; Reminiscente ; BBGP ;101323,12;38,0265;738,4745;27,951595;0,7350557;0,02571258
Customizado ; Persistente ; BBGP ;166749,64;242,79726;0;30,647652;0,12622733;0,01837944
Customizado ; Obliterante ; BBGP ;3375,5667;1,4025;613,632;0,6189319;0,44130614;0,006506931
Customizado ; Reminiscente ; BBGP ;100813,31;40,178;527,308;26,159182;0,6510822;0,024658376
Customizado ; Obliterante ; BBGP ;3847,337;1,45525;608,5255;0;0;0
Customizado ; Persistente ; BBGP ;164291,4;234,3445;0;34,50042;0,14722095;0,020999528
Customizado ; Reminiscente ; BBGP ;135210,36;43,0005;739,543;30,692497;0,7137707;0,021522615
Customizado ; Reminiscente ; BBGP ;113370,695;48,6905;650,7172;24,437284;0,5018902;0,020385152
Customizado ; Persistente ; BBGP ;202212,5;234,392;0;28,633896;0,12216243;0,0141603
Customizado ; Obliterante ; BBGP ;3429,2876;1,307;598,56226;0;0;0
Customizado ; Reminiscente ; BBGP ;148135,62;55,17475;680,411;30,16287;0,54667884;0,019467486
Customizado ; Persistente ; BBGP ;179465,08;238,76175;0;32,76249;0,13721833;0,018255636
Customizado ; Obliterante ; BBGP ;3719,9463;1,347;599,15674;0;0;0
Customizado ; Obliterante ; BBGP ;3280,7888;1,39075;590,457;0;0;0
Customizado ; Reminiscente ; BBGP ;125979,875;49,38575;625,9085;19,554064;0,39594546;0,014786917
Customizado ; Persistente ; BBGP ;182465,48;236,73276;0;24,436573;0,1032243;0,013392435
Customizado ; Persistente ; BBGP ;160273,11;241,7825;0;31,264544;0,12930855;0,019507043
Customizado ; Obliterante ; BBGP ;3892,5776;1,437;627,99976;0;0;0
Customizado ; Reminiscente ; BBGP ;105642,445;35,01475;690,96375;25,756397;0,73558706;0,02288398
Customizado ; Obliterante ; BBGP ;3132,6086;1,34325;599,611;1,1294233;0,8408139;0,012372199
Customizado ; Persistente ; BBGP ;175485,75;230,2695;0;27,516964;0,11949895;0,015680455
Customizado ; Reminiscente ; BBGP ;111757,875;43,46825;778,97473;22,041027;0,50706035;0,018437026
Customizado ; Obliterante ; BBGP ;3471,7825;1,3695;609,687;0,8030783;0,58640254;0,008392804
Customizado ; Reminiscente ; BBGP ;96705,875;43,6435;523,61676;21,081675;0,4830427;0,02068006
Customizado ; Persistente ; BBGP ;184437,55;233,96425;0;25,131176;0,107414596;0,013625846
Customizado ; Obliterante ; BBGP ;3626,479;1,35475;587,3385;0,91947335;0,6787033;0,009678806
Customizado ; Persistente ; BBGP ;168193,23;228,66824;0;29,200148;0,12769656;0,017361071
Customizado ; Reminiscente ; BBGP ;146053,5;47,16825;707,17126;24,79013;0,5255681;0,01618945
Customizado ; Persistente ; BBGP ;150084,12;239,14725;0;30,112467;0,125916;0,020063724
Customizado ; Obliterante ; BBGP ;3727,6653;1,40925;620,9645;0,52998084;0,37607297;0,005333243
Customizado ; Reminiscente ; BBGP ;74147,63;33,922;591,51276;26,108835;0,76967263;0,03261046
Customizado ; Persistente ; BBGP ;169817,14;244,94176;0;32,088196;0,13100336;0,018895734
Customizado ; Reminiscente ; BBGP ;116951,664;38,92825;700,7075;29,179415;0,7495692;0,023539618
Customizado ; Obliterante ; BBGP ;3729,9238;1,403;639,8515;0;0;0
Customizado ; Obliterante ; BBGP ;3856,1262;1,3975;609,189;0,18206619;0,13027991;0,001830176
Customizado ; Persistente ; BBGP ;155314,84;232,625;0;29,67762;0,12757708;0,019108038
Customizado ; Reminiscente ; BBGP ;120686,414;41,5595;781,27576;25,126904;0,60460067;0,019554136
Customizado ; Obliterante ; BBGP ;3523,0461;1,334;596,936;0;0;0
Customizado ; Reminiscente ; BBGP ;127771,69;37,899;873,7585;24,251179;0,6398897;0,017765226
Customizado ; Persistente ; BBGP ;158789,27;234,2875;0;31,05285;0,13254164;0,019556014
Customizado ; Reminiscente ; BBGP ;93396,4;34,44125;674,6547;27,352205;0,79416996;0,027313162
Customizado ; Persistente ; BBGP ;166740,36;241,58424;0;30,173687;0,12489923;0,01809621
Customizado ; Obliterante ; BBGP ;3461,2083;1,39325;612,9375;1,584844;1,1375159;0,016525002
Customizado ; Reminiscente ; BBGP ;101257,625;45,073;537,3967;21,23915;0,47121665;0,01991825
Customizado ; Persistente ; BBGP ;167029,17;235,92975;0;25,662125;0,10877019;0,015363857
Customizado ; Obliterante ; BBGP ;3314,6619;1,358;612,6295;0;0;0
Customizado ; Obliterante ; BBGP ;3495,2996;1,36375;593,2203;0,6559693;0,4810041;0,00695804
Customizado ; Reminiscente ; BBGP ;116991,86;44,03875;661,2017;27,458574;0,6235094;0,022214979
Customizado ; Persistente ; BBGP ;173903,88;237,00375;0;30,595652;0,12909353;0,017593427
Customizado ; Obliterante ; BBGP ;3661,3806;1,42825;601,06;0;0;0
Customizado ; Reminiscente ; BBGP ;119149,19;45,274;596,5068;21,266466;0,46972802;0,016997637
Customizado ; Persistente ; BBGP ;173012,94;233,79526;0;25,850195;0,11056766;0,014941192
Customizado ; Obliterante ; BBGP ;3572,9065;1,3595;621,98;0;0;0
Customizado ; Reminiscente ; BBGP ;90773,08;41,865;490,96375;19,937527;0,47623375;0,020837124
Customizado ; Persistente ; BBGP ;171298,66;235,37175;0;26,111748;0,110938326;0,015243406
Customizado ; Persistente ; BBGP ;178953,39;234,50525;0;26,191198;0,11168704;0,014635766
Customizado ; Obliterante ; BBGP ;3493,5083;1,343;628,5605;0;0;0
Customizado ; Reminiscente ; BBGP ;113552,35;40,5035;745,239;20,520472;0,5066345;0,016958402
Customizado ; Persistente ; BBGP ;170337,34;233,6095;0;32,23358;0,13798061;0,01892338
Customizado ; Obliterante ; BBGP ;3280,2522;1,31375;607,77423;0;0;0
Customizado ; Reminiscente ; BBGP ;117359,695;45,3095;687,8705;28,828804;0,63626397;0,023204423
Customizado ; Persistente ; BBGP ;159979,55;234,8445;0;28,86029;0,12289107;0,018039988
Customizado ; Reminiscente ; BBGP ;134576,92;47,26975;711,5215;24,640858;0,5212818;0,017390419
Customizado ; Obliterante ; BBGP ;3692,493;1,40225;612,8485;0,4649536;0,33157682;0,00473429
Customizado ; Persistente ; BBGP ;156865,98;240,9385;0;32,43427;0,13461637;0,020676421
Customizado ; Reminiscente ; BBGP ;85572,96;40,99025;415,7085;26,638021;0,6498624;0,029686848
Customizado ; Obliterante ; BBGP ;3721,5808;1,40475;617,812;1,2062995;0,858729;0,012185211
Customizado ; Reminiscente ; BBGP ;144051,5;52,7045;712,7692;29,321316;0,5563342;0,019395074
Customizado ; Obliterante ; BBGP ;3417,2576;1,38425;614,13727;1,2370864;0,8936871;0,01294209
Customizado ; Persistente ; BBGP ;165263,72;243,5905;0;32,09753;0,1317684;0,019422006
Customizado ; Reminiscente ; BBGP ;79999,48;34,74825;663,6345;25,216702;0,72569704;0,029106554
Customizado ; Persistente ; BBGP ;155413,31;227,94875;0;30,625628;0,13435313;0,019705923
Customizado ; Obliterante ; BBGP ;3155,224;1,2875;567,4515;0;0;0
Customizado ; Reminiscente ; BBGP ;112101,12;40,6915;759,95575;23,42818;0,5757512;0,019572305
Customizado ; Obliterante ; BBGP ;3489,5786;1,38125;597,6195;0,77442545;0,56067;0,008181322
Customizado ; Persistente ; BBGP ;143643,97;226,421;0;26,79718;0,118351124;0,018655278
Customizado ; Persistente ; BBGP ;170518,61;232,3685;0;26,724535;0,115009286;0,015672505
Customizado ; Reminiscente ; BBGP ;122654,6;41,07025;855,148;21,649382;0,5271305;0,016500289
Customizado ; Obliterante ; BBGP ;3515,6052;1,3835;604,51074;0,56883675;0,41115776;0,005949732
Customizado ; Persistente ; BBGP ;174699,47;231,0515;0;26,292055;0,11379305;0,015049878
Customizado ; Obliterante ; BBGP ;3373,0789;1,31875;566,4425;0,5519376;0,41853085;0,00610719
Customizado ; Reminiscente ; BBGP ;142352,34;42,68175;948,508;21,177727;0,49617755;0,013947633
Customizado ; Reminiscente ; BBGP ;90594,12;37,894;606,8455;21,639206;0,5710457;0,022386335
Customizado ; Persistente ; BBGP ;165755,06;232,8655;0;26,71321;0,11471519;0,016116073
Customizado ; Obliterante ; BBGP ;3647,6665;1,4045;609,5118;0;0;0
Customizado ; Reminiscente ; BBGP ;119452,08;34,4485;777,6553;24,026749;0,69746864;0,018884702
Customizado ; Obliterante ; BBGP ;3708,9526;1,36375;620,0065;0,043654397;0,03201056;4,41E-04
Customizado ; Persistente ; BBGP ;186145,92;240,695;0;29,287048;0,12167701;0,015733382
Customizado ; Obliterante ; BBGP ;3963,7463;1,4185;621,2235;0;0;0
Customizado ; Reminiscente ; BBGP ;132043,31;42,65675;873,6343;26,039137;0,6104342;0,018496377
Customizado ; Persistente ; BBGP ;175038,84;242,541;0;28,824194;0,118842565;0,016467312
Customizado ; Persistente ; BBGP ;188665,05;243,11925;0;28,084852;0,11551884;0,014886091
Customizado ; Reminiscente ; BBGP ;102855,45;37,83;906,0935;20,562067;0,54353863;0,018372705
Customizado ; Obliterante ; BBGP ;3374,425;1,373;619,84973;1,2837528;0,9349984;0,01341025
Customizado ; Obliterante ; BBGP ;3564,53;1,359;589,29376;1,8351457;1,3503648;0,019404197
Customizado ; Persistente ; BBGP ;151881,86;229,617;0;30,662434;0,13353729;0,020188345
Customizado ; Reminiscente ; BBGP ;102606,52;34,9995;767,776;27,083141;0,7738151;0,024557572
Customizado ; Obliterante ; BBGP ;3296,1726;1,35325;573,108;0,75876206;0,5606961;0,008405238
Customizado ; Persistente ; BBGP ;162319,89;229,3485;0;28,08521;0,12245648;0,017302383
Customizado ; Reminiscente ; BBGP ;117034,695;44,1125;695,38477;23,94616;0,5428429;0,019313203
Customizado ; Persistente ; BBGP ;193997,34;245,4225;0;31,116596;0,12678787;0,016039703
Customizado ; Obliterante ; BBGP ;3498,4775;1,381;591,8675;0,47140095;0,34134752;0,005005769
Customizado ; Reminiscente ; BBGP ;127575,02;40,6825;800,885;26,57464;0,6532205;0,01960015
Customizado ; Obliterante ; BBGP ;3127,6235;1,35925;559,16;2,0940204;1,5405705;0,024016136
Customizado ; Persistente ; BBGP ;138569,88;221,85326;0;26,9998;0,121701166;0,01948461
Customizado ; Reminiscente ; BBGP ;98735,31;42,8375;570,378;22,59425;0,5274409;0,0216339
Customizado ; Persistente ; BBGP ;184330,02;229,2635;0;26,552628;0,11581707;0,01440494
Customizado ; Obliterante ; BBGP ;3454,6184;1,408;595,01575;0,60003144;0,4261587;0,006380072
Customizado ; Reminiscente ; BBGP ;138353,78;52,86;875,1475;23,406622;0,44280404;0,015911479
Customizado ; Reminiscente ; BBGP ;117653,945;43,474;685,879;25,287928;0,58167934;0,020309512
Customizado ; Obliterante ; BBGP ;3476,3452;1,352;591,812;1,3096945;0,968709;0,01394113
Customizado ; Persistente ; BBGP ;149674,02;232,8145;0;29,52311;0,12680958;0,01972494
Customizado ; Obliterante ; BBGP ;3401,3708;1,373;578,32025;0,97562313;0,71057767;0,010622412
Customizado ; Reminiscente ; BBGP ;106825,8;43,4125;567,44226;25,979822;0,59844106;0,02309313
Customizado ; Persistente ; BBGP ;167164,86;238,90025;0;29,728077;0,12443719;0,017783688
Customizado ; Obliterante ; BBGP ;3301,2537;1,34075;590,4932;1,3595386;1,0140135;0,014767665
Customizado ; Reminiscente ; BBGP ;99568,38;33,72075;870,5195;23,878027;0,7081108;0,02205342
Customizado ; Persistente ; BBGP ;149395,5;235,20724;0;29,88884;0,12707448;0,02000652
Customizado ; Obliterante ; BBGP ;3421,7002;1,3295;612,13873;0,55485356;0,41734004;0,005814193
Customizado ; Reminiscente ; BBGP ;105046,97;41,46675;623,6805;28,228302;0,6807454;0,025366053
Customizado ; Persistente ; BBGP ;165218,16;233,543;0;31,763424;0,13600674;0,019225141
Customizado ; Persistente ; BBGP ;160258,95;237,1025;0;28,370783;0,1196562;0,017703088
Customizado ; Obliterante ; BBGP ;3371,9385;1,39875;606,7445;1,3507352;0,9656731;0,014309569
Customizado ; Reminiscente ; BBGP ;95146,61;43,1975;637,11176;23,143414;0,5357582;0,022797411
Customizado ; Obliterante ; BBGP ;3445,4817;1,5005;634,768;1,2743986;0,84931594;0,013013147
Customizado ; Persistente ; BBGP ;190448,48;243,0525;0;27,98579;0,11514298;0,014694678
Customizado ; Reminiscente ; BBGP ;131112,73;47,503;852,783;24,293465;0,5114091;0,01739714
