modeloDeRelevancia;tipoDeMemoria;tipoDeRaciocinio;comparacoes;memoria;movimentacoes;utilidade;eficienciaCpu;eficienciaMemoria
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;10866,556;2,58425;584,885;35,23927;13,6361685;0,21081911
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;160770,27;230,80675;0;568,40955;2,4627078;0,3535539
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;190314,22;230,80675;0;602,5946;2,6108189;0,3166314
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;160770,27;230,80675;0;1329,3005;5,759366;0,8268323
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;190314,22;230,80675;0;611,3912;2,648931;0,32125354
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;191413,81;33,1295;24829,053;268,63687;8,10869;0,061094888
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;358462,9;49,5385;31801,955;309,63242;6,2503386;0,045770943
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;160770,27;230,80675;0;754,3417;3,2682827;0,4692047
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;234552,62;230,80675;0;782,35986;3,389675;0,3335541
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;70077,38;32,47225;469,479;695,8225;21,428219;0,9305902
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;160770,27;230,80675;0;836,14954;3,6227257;0,5200897
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;34299,477;7,961;1240,137;505,56125;63,50474;1,0825527
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;12372,9;3,3495;942,241;362,59543;108,2536;1,6636397
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;160770,27;230,80675;0;1106,3313;4,793323;0,68814427
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;190314,22;230,80675;0;1355,9872;5,8749895;0,71249914
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;234552,62;230,80675;0;750,1002;3,2499058;0,3198004
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;234552,62;230,80675;0;764,7568;3,3134074;0,32604912
