relevancia;persistencia;raciocinio;comparacoes;crencasAtivas;movimentacoes;utilidade;cpu;memoria
Customizado ; Reminiscente ; BBGP ;35141,15;12,503;908,50574;10,766923;0,86114717;0,024345119
Customizado ; Obliterante ; BBGP ;3718,9294;1,45675;596,8143;0,4177267;0,2867525;0,004312208
Customizado ; Obliterante ; BBGP ;4513,606;1,64;588,2445;2,3687289;1,4443469;0,022784892
Customizado ; Reminiscente ; BBGP ;49339,035;19,7105;614,965;8,149551;0,41346243;0,01468687
Customizado ; Persistente ; BBGP ;162574,52;231,31975;0;29,667017;0,12825112;0,018248258
Customizado ; Reminiscente ; BBGP ;47632,02;16,76375;896,9418;9,1237;0,54425174;0,016119203
Customizado ; Obliterante ; BBGP ;4642,338;1,66875;600,67523;1,4178404;0,84964216;0,013314193
Customizado ; Persistente ; BBGP ;167945,34;226,2685;0;26,74092;0,11818225;0,015922394
Customizado ; Reminiscente ; BBGP ;92355,93;22,96725;1298,0973;16,84502;0,7334365;0,015991567
Customizado ; Persistente ; BBGP ;170237,6;234,587;0;31,510534;0,13432345;0,01850974
Customizado ; Obliterante ; BBGP ;4223,08;1,635;605,2927;0,72861624;0,44563684;0,007090461
Customizado ; Persistente ; BBGP ;177778,98;245,1745;0;26,394737;0,10765694;0,014846939
Customizado ; Obliterante ; BBGP ;3654,3496;1,46825;612,387;0,6636537;0,45200318;0,00678706
Customizado ; Reminiscente ; BBGP ;24277,42;11,5595;723,733;4,2514534;0,3677887;0,01349036
Customizado ; Obliterante ; BBGP ;3943,654;1,64125;567,299;1,5194094;0,92576355;0,015799789
Customizado ; Persistente ; BBGP ;168428,12;228,9845;0;27,714376;0,12103167;0,01645472
Customizado ; Reminiscente ; BBGP ;35410,215;10,87575;967,7407;9,780613;0,89930475;0,021692457
Customizado ; Persistente ; BBGP ;186202,97;241,5005;0;30,886919;0,12789588;0,01658777
Customizado ; Obliterante ; BBGP ;4133,6997;1,61725;598,917;1,7740828;1,096975;0,017525494
Customizado ; Reminiscente ; BBGP ;78152,945;24,15675;954,783;15,781073;0,653278;0,017994223
Customizado ; Obliterante ; BBGP ;4192,698;1,65675;613,15924;1,1891937;0,7177871;0,011518406
Customizado ; Persistente ; BBGP ;186307,12;243,77126;0;27,44011;0,11256499;0,014728428
Customizado ; Reminiscente ; BBGP ;70004,625;15,34;1280,2903;11,147886;0,7267201;0,013462406
Customizado ; Obliterante ; BBGP ;3655,44;1,48025;588,837;0,7198481;0,4863017;0,007542566
Customizado ; Persistente ; BBGP ;162748,38;232,10825;0;25,748596;0,11093357;0,015821109
Customizado ; Reminiscente ; BBGP ;55751,016;16,5675;1005,24;9,755524;0,588835;0,014825255
Customizado ; Reminiscente ; BBGP ;38042,38;14,73025;855,7388;9,317732;0,63255763;0,019995233
Customizado ; Obliterante ; BBGP ;3852,769;1,5335;614,6545;0,842103;0,54913795;0,008421607
Customizado ; Persistente ; BBGP ;167368,48;245,32475;0;35,171104;0,14336549;0,021014173
Customizado ; Persistente ; BBGP ;172982,19;232,2515;0;28,611395;0,12319143;0,01654008
Customizado ; Reminiscente ; BBGP ;53109,57;15,54425;1008,659;9,027044;0,58073205;0,014284166
Customizado ; Obliterante ; BBGP ;4154,48;1,5855;573,97327;0;0;0
Customizado ; Obliterante ; BBGP ;3986,4062;1,57725;589,9325;1,275197;0,8084939;0,012899369
Customizado ; Reminiscente ; BBGP ;49599,117;16,652;885,5085;6,167536;0,37037808;0,010551057
Customizado ; Persistente ; BBGP ;169855,81;235,81575;0;26,569502;0,1126706;0,015642386
Customizado ; Persistente ; BBGP ;154337,14;229,47375;0;29,243942;0,12743916;0,018948091
Customizado ; Obliterante ; BBGP ;3861,9514;1,53675;577,74274;1,9724264;1,2835051;0,020462174
Customizado ; Reminiscente ; BBGP ;68279,336;17,6215;1122,6735;14,685144;0,8333652;0,01847047
Customizado ; Obliterante ; BBGP ;3552,9578;1,459;565,89874;1,1115375;0,76184887;0,012066262
Customizado ; Reminiscente ; BBGP ;25487,307;10,1905;696,6365;4,9655533;0,48727277;0,015300436
Customizado ; Persistente ; BBGP ;164666,36;230,6675;0;27,579462;0,11956371;0,016748693
Customizado ; Reminiscente ; BBGP ;16070,722;6,8325;762,0687;1,8440197;0,26988944;0,007783494
Customizado ; Persistente ; BBGP ;169064,84;238,31125;0;24,86838;0,10435252;0,014709373
Customizado ; Obliterante ; BBGP ;3514,0503;1,411;590,6102;0;0;0
Customizado ; Obliterante ; BBGP ;3770,218;1,5535;572,7023;0,8916027;0,5739316;0,009388019
Customizado ; Persistente ; BBGP ;169688,97;229,1325;0;28,824007;0,12579624;0,016986376
Customizado ; Reminiscente ; BBGP ;50077,312;16,7555;1045,4547;11,5997095;0,69229263;0,019162983
Customizado ; Obliterante ; BBGP ;4085,2986;1,64425;632,33325;1,6683078;1,0146314;0,01602812
Customizado ; Persistente ; BBGP ;189197,02;244,933;0;27,239746;0,11121305;0,014397556
Customizado ; Reminiscente ; BBGP ;49075,48;22,05625;776,913;10,811341;0,49017134;0,019019116
Customizado ; Obliterante ; BBGP ;4070,966;1,54875;610,71326;1,2327278;0,7959501;0,012111572
Customizado ; Reminiscente ; BBGP ;96682,85;26,552;1183,066;20,232224;0,76198494;0,018644888
Customizado ; Persistente ; BBGP ;183359,28;240,798;0;29,922203;0,12426267;0,016318891
Customizado ; Reminiscente ; BBGP ;30200,072;13,85375;848,8785;6,6127563;0,47732607;0,017092146
Customizado ; Persistente ; BBGP ;179995,11;234,92924;0;29,703875;0,12643753;0,0165026
Customizado ; Obliterante ; BBGP ;3679,3528;1,48325;586,903;1,3878931;0,9357108;0,014535373
Customizado ; Reminiscente ; BBGP ;73833,875;24,97925;1207,0188;18,205042;0,7288066;0,021192294
Customizado ; Persistente ; BBGP ;155859,23;241,65875;0;28,433683;0,11766048;0,018243182
Customizado ; Obliterante ; BBGP ;3625,967;1,50125;618,5395;1,9923848;1,3271506;0,020306913
Customizado ; Reminiscente ; BBGP ;51114,355;11,85825;1142,7683;9,356814;0,7890553;0,01496084
Customizado ; Persistente ; BBGP ;180810,89;239,35925;0;27,456888;0,11470995;0,015185417
Customizado ; Obliterante ; BBGP ;4061,8245;1,543;588,39026;0,33371648;0,2162777;0,003355376
Customizado ; Obliterante ; BBGP ;4182,921;1,525;576,24023;1,7822633;1,1686972;0,017920617
Customizado ; Reminiscente ; BBGP ;46034,59;17,20925;781,9462;8,453584;0,49122328;0,015697211
Customizado ; Persistente ; BBGP ;164253,56;230,623;0;30,11913;0,13059898;0,01833697
Customizado ; Persistente ; BBGP ;182335,69;238,63576;0;29,128319;0,122061834;0,015975105
Customizado ; Obliterante ; BBGP ;4103,718;1,54175;596,73627;0;0;0
Customizado ; Reminiscente ; BBGP ;49587,773;16,64425;969,02075;16,688084;1,0026335;0,028152248
Customizado ; Obliterante ; BBGP ;4182,055;1,53775;573,031;0,9165359;0,596024;0,00924639
Customizado ; Persistente ; BBGP ;158794,64;225,49574;0;28,799076;0,1277145;0,01813605
Customizado ; Reminiscente ; BBGP ;46001,754;12,38875;889,717;11,208133;0,9047025;0,020415943
Customizado ; Obliterante ; BBGP ;3792,717;1,55;587,842;0,9148882;0,5902505;0,009459986
Customizado ; Reminiscente ; BBGP ;43357,832;13,06875;970,3365;7,4142585;0,56732726;0,013973033
Customizado ; Persistente ; BBGP ;155238,27;227,6305;0;26,689222;0,11724801;0,017192423
Customizado ; Obliterante ; BBGP ;3832,2405;1,49475;576,05023;1,8059323;1,2081835;0,018826026
Customizado ; Persistente ; BBGP ;172368,38;231,35126;0;35,01657;0,15135674;0,020314964
Customizado ; Reminiscente ; BBGP ;56941,438;18,5375;984,814;13,058958;0,70446163;0,019552387
Customizado ; Obliterante ; BBGP ;4199,415;1,6745;612,31226;0,68054295;0,4064156;0,006592787
Customizado ; Reminiscente ; BBGP ;58024,28;19,33775;1082,226;11,405931;0,58982724;0,016567182
Customizado ; Persistente ; BBGP ;156535,47;244,25275;0;29,54253;0,120950654;0,018872738
Customizado ; Reminiscente ; BBGP ;53586,445;20,798;867,58325;10,698721;0,51441103;0,017183311
Customizado ; Persistente ; BBGP ;151962,94;231,00925;0;26,887827;0,11639286;0,017693674
Customizado ; Obliterante ; BBGP ;3566,6257;1,5075;587,998;0,51439315;0,34122264;0,00544527
Customizado ; Obliterante ; BBGP ;3853,4473;1,44425;588,0815;0,84018344;0,5817438;0,008631198
Customizado ; Persistente ; BBGP ;167708,66;230,9175;0;29,16914;0,12631845;0,017392745
Customizado ; Reminiscente ; BBGP ;49001,348;14,819;904,78577;6,150938;0,41507104;0,010596077
Customizado ; Obliterante ; BBGP ;3726,544;1,46625;607,2145;0;0;0
Customizado ; Reminiscente ; BBGP ;29656,975;9,56225;827,5248;2,9402714;0,3074874;0,007751382
Customizado ; Persistente ; BBGP ;152997,81;230,8935;0;28,571934;0,12374508;0,018674733
Customizado ; Reminiscente ; BBGP ;37567,734;15,02275;975,402;15,412836;1,0259664;0,032570295
Customizado ; Obliterante ; BBGP ;3769,0442;1,522;598,42725;0,9788722;0,6431486;0,010036301
Customizado ; Persistente ; BBGP ;157722,98;234,11725;0;32,739807;0,13984364;0,02075779
Customizado ; Persistente ; BBGP ;158058,83;221,91824;0;26,402328;0,118973225;0,016704116
Customizado ; Obliterante ; BBGP ;3881,922;1,53075;564,80273;0,83953863;0,5484492;0,008809477
Customizado ; Reminiscente ; BBGP ;45728,68;15,854;789,3745;4,0602875;0,25610492;0,007571995
Customizado ; Reminiscente ; BBGP ;60904,195;20,455;899,69525;7,382785;0,36092812;0,01056175
Customizado ; Obliterante ; BBGP ;4476,246;1,665;623,8005;0,83485657;0,5014154;0,00779202
Customizado ; Persistente ; BBGP ;181721,23;241,23276;0;27,449852;0,1137899;0,015105473
Customizado ; Reminiscente ; BBGP ;59096,81;17,292;1241,627;13,556846;0,7839953;0,018957157
Customizado ; Obliterante ; BBGP ;3863,4873;1,51125;577,516;2,3595133;1,5612991;0,024479713
Customizado ; Persistente ; BBGP ;160063,94;223,04875;0;27,858446;0,12489846;0,017404575
Customizado ; Persistente ; BBGP ;161241,62;231,5115;0;27,141428;0,117235765;0,016832767
Customizado ; Reminiscente ; BBGP ;27136,37;13,499;757,3115;4,9958386;0,37008956;0,014393295
Customizado ; Obliterante ; BBGP ;3349,728;1,45525;563,2675;0,8068489;0,55444;0,00898255
Customizado ; Obliterante ; BBGP ;3690,4548;1,53525;593,771;0,47220308;0,30757406;0,004904393
Customizado ; Reminiscente ; BBGP ;33384,88;12,84825;922,49725;7,8918095;0,61423224;0,018521091
Customizado ; Persistente ; BBGP ;143984,67;230,24776;0;29,555391;0,12836343;0,020526761
Customizado ; Reminiscente ; BBGP ;33098,29;13,85125;705,428;7,353654;0,53090185;0,01831428
Customizado ; Persistente ; BBGP ;162661,78;238,24776;0;30,391525;0,12756269;0,018683877
Customizado ; Obliterante ; BBGP ;3933,7732;1,56775;593,03174;0,68699306;0,43820322;0,006964585
Customizado ; Obliterante ; BBGP ;4687,564;1,617;586,33777;1,4131985;0,8739632;0,013394052
Customizado ; Reminiscente ; BBGP ;47747,305;14,53075;1004,423;22,969166;1,5807282;0,03974486
Customizado ; Persistente ; BBGP ;159086,78;227,072;0;31,45924;0,13854301;0,019774893
Customizado ; Reminiscente ; BBGP ;85068,78;23,90375;1088,8073;10,164636;0,42523184;0,010592924
Customizado ; Obliterante ; BBGP ;4439,274;1,70575;613,7327;0;0;0
Customizado ; Persistente ; BBGP ;193844,05;234,2085;0;29,836391;0,12739244;0,015391957
Customizado ; Reminiscente ; BBGP ;73785,23;19,1165;1152,6718;13,095506;0,6850368;0,015350143
Customizado ; Persistente ; BBGP ;173459,75;238,99925;0;24,319345;0,101754904;0,014020166
Customizado ; Obliterante ; BBGP ;4338,387;1,695;616,05524;1,11165;0,6558407;0,010588212
Customizado ; Persistente ; BBGP ;161305,5;230,427;0;32,19447;0,13971657;0,019958694
Customizado ; Obliterante ; BBGP ;4267,373;1,62875;583,1807;1,6056079;0,9857915;0,015898399
Customizado ; Reminiscente ; BBGP ;60747,06;17,943;975,77277;20,987827;1,1696944;0,029767945
Customizado ; Reminiscente ; BBGP ;43658,74;13,8835;774,0972;3,9159772;0,2820598;0,007618676
Customizado ; Obliterante ; BBGP ;3853,769;1,49975;564,00275;0,09993551;0,066634774;0,00105264
Customizado ; Persistente ; BBGP ;168137,16;231,34724;0;30,705975;0,13272677;0,018262455
Customizado ; Obliterante ; BBGP ;3556,1282;1,509;570,70276;1,1576195;0,7671435;0,012497032
Customizado ; Reminiscente ; BBGP ;40544,535;17,282;699,9338;8,90965;0,51554507;0,018739847
Customizado ; Persistente ; BBGP ;157150,23;228,42674;0;27,435148;0,1201048;0,017457912
Customizado ; Persistente ; BBGP ;179316,03;231,03725;0;30,220808;0,13080491;0,016853377
Customizado ; Reminiscente ; BBGP ;69122,47;20,76125;1411,961;17,464935;0,84122753;0,020980898
Customizado ; Obliterante ; BBGP ;3865,3057;1,50925;606,89;1,9640669;1,3013529;0,019770749
Customizado ; Reminiscente ; BBGP ;54497,32;21,065;828,8998;8,176782;0,38816908;0,013023189
Customizado ; Obliterante ; BBGP ;4116,0293;1,6875;572,5855;0,36551106;0,21659915;0,003713832
Customizado ; Persistente ; BBGP ;165815,58;236,61;0;28,918346;0,12221946;0,017440066
Customizado ; Persistente ; BBGP ;166487,73;236,14426;0;29,62301;0,12544455;0,017792908
Customizado ; Obliterante ; BBGP ;3546,228;1,48075;583,2642;0,769361;0,51957524;0,008203131
Customizado ; Reminiscente ; BBGP ;31766,135;12,3415;876,966;4,8533473;0,39325425;0,011972991
Customizado ; Reminiscente ; BBGP ;63459,76;18,82825;972,553;10,23255;0,5434679;0,013981703
Customizado ; Obliterante ; BBGP ;4074,8633;1,65475;596,58124;0,45789024;0,27671266;0,004560353
Customizado ; Persistente ; BBGP ;156544,55;231,302;0;29,68282;0,12832928;0,01896126
Customizado ; Persistente ; BBGP ;174414,61;239,10374;0;30,063545;0,12573431;0,017236827
Customizado ; Reminiscente ; BBGP ;41698,64;14,928;862,34576;3,9569192;0,26506692;0,007863184
Customizado ; Obliterante ; BBGP ;3984,3396;1,5345;621,2222;0,35206217;0,2294312;0,003452754
Customizado ; Reminiscente ; BBGP ;41388,367;16,2275;833,9;7,133418;0,43958822;0,014345055
Customizado ; Obliterante ; BBGP ;4001,2153;1,54725;585,02423;0,62767625;0,40567216;0,006371405
Customizado ; Persistente ; BBGP ;171200,72;233,91174;0;29,038527;0,12414309;0,016961684
Customizado ; Reminiscente ; BBGP ;72762,945;22,75625;1221,3623;14,714654;0,64662033;0,01731613
Customizado ; Obliterante ; BBGP ;3819,6038;1,522;607,351;0,70990485;0,46642897;0,007175747
Customizado ; Persistente ; BBGP ;173706,75;243,503;0;30,942947;0,1270742;0,017813325
Customizado ; Reminiscente ; BBGP ;48259,934;12,949;1015,78125;6,086135;0,47000808;0,010418298
Customizado ; Persistente ; BBGP ;174782,62;238,3335;0;23,992384;0,100667275;0,013726984
Customizado ; Obliterante ; BBGP ;3680,2905;1,5195;581,269;0;0;0
Customizado ; Persistente ; BBGP ;167762,78;222,66975;0;29,3494;0,13180685;0,017494584
Customizado ; Reminiscente ; BBGP ;65043,176;18,4045;1071,6958;16,564354;0,90001655;0,02186421
Customizado ; Obliterante ; BBGP ;4223,87;1,6155;585,731;1,7266979;1,0688319;0,017127937
Customizado ; Persistente ; BBGP ;173671,92;233,971;0;26,421259;0,11292536;0,015213317
Customizado ; Obliterante ; BBGP ;3877,9172;1,495;584,6398;0,8994165;0,6016164;0,009249151
Customizado ; Reminiscente ; BBGP ;68490,805;20,97975;1097,1233;12,0746;0,57553595;0,015195431
Customizado ; Persistente ; BBGP ;161360,31;230,66725;0;30,009398;0,13009821;0,018597756
Customizado ; Reminiscente ; BBGP ;33750,727;10,2175;921,3422;10,550396;1,032581;0,024556277
Customizado ; Obliterante ; BBGP ;4131,822;1,62175;586,2228;1,6878405;1,0407525;0,016888455
Customizado ; Obliterante ; BBGP ;3965,6006;1,637;587,8892;0,21192619;0,12946011;0,002152739
Customizado ; Persistente ; BBGP ;173727,05;235,95026;0;27,993681;0,1186423;0,0161136
Customizado ; Reminiscente ; BBGP ;63035,56;18,502;1091,1064;11,495038;0,6212862;0,015545047
Customizado ; Persistente ; BBGP ;160483,2;235,1295;0;30,407602;0,12932278;0,01894753
Customizado ; Reminiscente ; BBGP ;57236,566;18,17125;925,1285;11,023239;0,6066308;0,01657933
Customizado ; Obliterante ; BBGP ;4080,5476;1,6815;589,53925;1,3661734;0,81247306;0,013694683
Customizado ; Persistente ; BBGP ;182248,31;234,45226;0;31,57772;0,13468722;0,017326755
Customizado ; Obliterante ; BBGP ;4189,705;1,661;602,1708;1,3792396;0,83036697;0,013506843
Customizado ; Reminiscente ; BBGP ;55600,406;16,21925;1195,405;8,9220915;0,55009276;0,01320726
Customizado ; Obliterante ; BBGP ;3598,124;1,5865;558,5105;1,0628976;0,6699638;0,011574334
Customizado ; Persistente ; BBGP ;174845,58;226,8865;0;24,37516;0,107433274;0,013940965
Customizado ; Reminiscente ; BBGP ;69788,02;20,5205;1189,8132;15,658124;0,7630479;0,019168638
Customizado ; Obliterante ; BBGP ;3802,0466;1,57125;579,52826;1,7892965;1,1387726;0,018643692
Customizado ; Persistente ; BBGP ;171603,9;238,929;0;30,162874;0,126242;0,017577032
Customizado ; Reminiscente ; BBGP ;44385,57;14,915;1061,369;15,169674;1,0170751;0,027581597
Customizado ; Reminiscente ; BBGP ;34829,543;14,76925;822,47473;6,71807;0,45486873;0,015603718
Customizado ; Persistente ; BBGP ;140627,44;221,73575;0;27,73003;0,1250589;0,01971879
Customizado ; Obliterante ; BBGP ;3188,2446;1,4285;545,22375;0,9093918;0,6366061;0,010524781
Customizado ; Obliterante ; BBGP ;4054,845;1,63375;585,99475;0,6394356;0,39139134;0,006449309
Customizado ; Reminiscente ; BBGP ;57226,887;17,96275;1085,7455;13,6671505;0,76086074;0,020073853
Customizado ; Persistente ; BBGP ;169499,3;230,862;0;31,003403;0,1342941;0,01829117
Customizado ; Obliterante ; BBGP ;3715,3337;1,50775;582,70776;0,5260344;0,34888703;0,005512595
Customizado ; Persistente ; BBGP ;188725,61;232,95924;0;24,392525;0,10470726;0,012924862
Customizado ; Reminiscente ; BBGP ;26814,24;6,8285;898,388;5,684221;0,832426;0,015878545
Customizado ; Reminiscente ; BBGP ;74332,555;21,5555;1096,5024;16,410612;0,76131904;0,019239247
Customizado ; Obliterante ; BBGP ;4077,485;1,5435;588,0953;2,479407;1,6063539;0,024897551
Customizado ; Persistente ; BBGP ;176225,7;231,93175;0;25,33039;0,10921485;0,014373834
Customizado ; Reminiscente ; BBGP ;70253,8;19,83;1179,951;12,766125;0,6437784;0,01555833
Customizado ; Obliterante ; BBGP ;4228,37;1,58675;601,28076;1,2952111;0,8162666;0,012647091
Customizado ; Persistente ; BBGP ;181953,7;236,15926;0;28,909414;0,12241491;0,015888335
Customizado ; Reminiscente ; BBGP ;70291,766;20,3045;1092,3643;11,410632;0,56197554;0,014049837
Customizado ; Obliterante ; BBGP ;4241,394;1,67375;592,1368;1,1859648;0,70856744;0,01166971
Customizado ; Persistente ; BBGP ;167441,06;232,219;0;30,220375;0,1301374;0,018048367
Customizado ; Persistente ; BBGP ;152148,16;229,735;0;30,997177;0,1349258;0,020373022
Customizado ; Obliterante ; BBGP ;3922,6804;1,53375;572,115;0,41794866;0,27250117;0,004333845
Customizado ; Reminiscente ; BBGP ;95925,18;23,43625;1162,7378;21,225752;0,90568036;0,019735238
Customizado ; Persistente ; BBGP ;163094,38;229,73375;0;29,76594;0,12956712;0,018250747
Customizado ; Reminiscente ; BBGP ;54845,184;14,874;963,8113;9,641975;0,6482436;0,014952671
Customizado ; Obliterante ; BBGP ;4033,174;1,54225;585,43475;0,758674;0,49192673;0,007673046
Customizado ; Obliterante ; BBGP ;4159,556;1,5915;578,873;2,5305989;1,5900716;0,025437536
Customizado ; Persistente ; BBGP ;164447,72;223,95575;0;32,532463;0,14526291;0,019782862
Customizado ; Reminiscente ; BBGP ;65296,05;23,878;702,9808;9,978981;0,41791528;0,013797252
Customizado ; Persistente ; BBGP ;158186,36;249,59724;0;30,59502;0,122577555;0,019341124
Customizado ; Obliterante ; BBGP ;4249,099;1,64725;634,1293;1,263774;0,7672023;0,011933212
Customizado ; Reminiscente ; BBGP ;81209,86;18,99575;1126,3232;15,098814;0,7948522;0,01632779
Customizado ; Obliterante ; BBGP ;4132,5396;1,58825;576,51373;0,14229259;0,089590795;0,001437636
Customizado ; Persistente ; BBGP ;173597,48;231,95724;0;28,780397;0,1240763;0,01657881
Customizado ; Reminiscente ; BBGP ;24927,457;9,63275;763,478;3,3000305;0,3425845;0,010134532
Customizado ; Reminiscente ; BBGP ;73621,03;18,3865;1181,459;18,59177;1,0111642;0,021761145
Customizado ; Persistente ; BBGP ;158702,08;242,2275;0;29,60995;0,12224025;0,018657569
Customizado ; Obliterante ; BBGP ;4168,812;1,6475;608,96027;1,9827744;1,2035049;0,019328274
Customizado ; Reminiscente ; BBGP ;57396,668;17,3165;900,811;5,2228107;0,30160892;0,007865112
Customizado ; Obliterante ; BBGP ;3795,292;1,52225;555,22473;0,3668955;0,24102183;0,003925049
Customizado ; Persistente ; BBGP ;183694,39;232,6555;0;29,477728;0,12670119;0,016047157
Customizado ; Obliterante ; BBGP ;4155,5386;1,61175;598,02374;1,0750511;0,6670086;0,0106065
Customizado ; Reminiscente ; BBGP ;74892,27;19,00175;1212,523;11,793806;0,6206694;0,013553373
Customizado ; Persistente ; BBGP ;192862,97;241,39224;0;27,119444;0,11234596;0,014061509
Customizado ; Obliterante ; BBGP ;3666,059;1,54475;585,72723;0;0;0
Customizado ; Reminiscente ; BBGP ;77225,06;23,67375;1071,365;6,7905674;0,28683954;0,007721932
Customizado ; Persistente ; BBGP ;185814,39;232,17575;0;24,434248;0,10524031;0,013149815
Customizado ; Persistente ; BBGP ;175904,12;240,905;0;25,946894;0,10770591;0,014750589
Customizado ; Reminiscente ; BBGP ;89965,89;23,7235;1330,8206;12,060105;0,50836116;0,011677764
Customizado ; Obliterante ; BBGP ;3799,7998;1,49625;594,06226;0,06332901;0,042325154;6,50E-04
Customizado ; Obliterante ; BBGP ;3753,8572;1,4945;589,128;2,332204;1,5605246;0,024180105
Customizado ; Persistente ; BBGP ;181969,39;235,3795;0;28,855152;0,12258991;0,015857145
Customizado ; Reminiscente ; BBGP ;42369,91;14,01525;865,6652;10,680943;0,7620943;0,020932121
Customizado ; Obliterante ; BBGP ;3892,2925;1,58625;607,37823;0;0;0
Customizado ; Reminiscente ; BBGP ;86758,67;27,33925;1139,6425;16,818634;0,6151827;0,017134754
Customizado ; Persistente ; BBGP ;161634,2;234,36424;0;29,258389;0,12484152;0,018101607
Customizado ; Persistente ; BBGP ;190903,95;233,5475;0;27,893166;0,11943252;0,0146111
Customizado ; Reminiscente ; BBGP ;92058,52;23,85675;1043,9897;12,630102;0,5294142;0,012322241
Customizado ; Obliterante ; BBGP ;4518,372;1,67475;593,94574;0,5064837;0,30242345;0,004843105
Customizado ; Obliterante ; BBGP ;4750,872;1,70325;616,285;0,49817827;0,29248688;0,004564697
Customizado ; Reminiscente ; BBGP ;76889,86;20,61025;869,003;14,336663;0,6956084;0,016752375
Customizado ; Persistente ; BBGP ;190379,9;233,031;0;27,013844;0,115923814;0,01418944
Customizado ; Reminiscente ; BBGP ;72061,74;24,63425;968,21576;18,083698;0,7340876;0,022122383
Customizado ; Persistente ; BBGP ;160673,56;244,3055;0;33,476067;0,13702543;0,020834832
Customizado ; Obliterante ; BBGP ;3779,934;1,584;591,46027;0,7118188;0,44938058;0,007342474
Customizado ; Reminiscente ; BBGP ;84163,52;20,2085;1150,913;12,005562;0,59408474;0,012548582
Customizado ; Obliterante ; BBGP ;4554,7505;1,6605;590,2755;1,9718848;1,1875247;0,018856168
Customizado ; Persistente ; BBGP ;186404,06;236,7845;0;24,956932;0,10539935;0,01338862
Customizado ; Obliterante ; BBGP ;3857,602;1,6725;592,35925;0,8674048;0,5186277;0,008868086
Customizado ; Reminiscente ; BBGP ;59842,27;16,36625;1299,9282;18,425425;1,1258184;0,025295211
Customizado ; Persistente ; BBGP ;159419,2;242,74976;0;28,242373;0,116343565;0,017715791
Customizado ; Reminiscente ; BBGP ;60236,773;17,6115;983,4655;15,872657;0,90126663;0,022652108
Customizado ; Persistente ; BBGP ;179077,52;243,3255;0;27,647247;0,11362248;0,015438703
Customizado ; Obliterante ; BBGP ;4597,8965;1,78275;616,68225;0;0;0
Customizado ; Obliterante ; BBGP ;4061,0347;1,5045;601,832;0,4472492;0,29727432;0,00443728
Customizado ; Reminiscente ; BBGP ;89228,086;23,16075;1229,2975;15,324708;0,66166717;0,015095103
Customizado ; Persistente ; BBGP ;153309,42;236,5895;0;27,346174;0,1155849;0,017837243
Customizado ; Persistente ; BBGP ;161895,33;231,45274;0;26,533491;0,11463892;0,016389288
Customizado ; Reminiscente ; BBGP ;71206,38;20,99025;1146,9595;10,672303;0,508441;0,012908591
Customizado ; Obliterante ; BBGP ;4002,207;1,645;587,14026;0;0;0
