relevanceModel;memoryStrategy;engine;storing;retrieving;oblivion;comparisions;activeBeliefs;pages;utilitySum;cpuEfficiency;memEfficiency
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3654,3496;1,46825;612,387;0,6636537;0,45200318;0,00678706
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;24277,42;11,5595;723,733;4,2514534;0,3677887;0,01349036
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3943,654;1,64125;567,299;1,5194094;0,92576355;0,015799789
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;168428,12;228,9845;0;27,714376;0,12103167;0,01645472
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;35410,215;10,87575;967,7407;9,780613;0,89930475;0,021692457
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;186202,97;241,5005;0;30,886919;0,12789588;0,01658777
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;4133,6997;1,61725;598,917;1,7740828;1,096975;0,017525494
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;78152,945;24,15675;954,783;15,781073;0,653278;0,017994223
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;4192,698;1,65675;613,15924;1,1891937;0,7177871;0,011518406
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;186307,12;243,77126;0;27,44011;0,11256499;0,014728428
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;70004,625;15,34;1280,2903;11,147886;0,7267201;0,013462406
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3655,44;1,48025;588,837;0,7198481;0,4863017;0,007542566
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;162748,38;232,10825;0;25,748596;0,11093357;0,015821109
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;55751,016;16,5675;1005,24;9,755524;0,588835;0,014825255
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;38042,38;14,73025;855,7388;9,317732;0,63255763;0,019995233
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3852,769;1,5335;614,6545;0,842103;0,54913795;0,008421607
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;167368,48;245,32475;0;35,171104;0,14336549;0,021014173
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;172982,19;232,2515;0;28,611395;0,12319143;0,01654008
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;53109,57;15,54425;1008,659;9,027044;0,58073205;0,014284166
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;4154,48;1,5855;573,97327;0;0;0
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3986,4062;1,57725;589,9325;1,275197;0,8084939;0,012899369
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;49599,117;16,652;885,5085;6,167536;0,37037808;0,010551057
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;169855,81;235,81575;0;26,569502;0,1126706;0,015642386
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;154337,14;229,47375;0;29,243942;0,12743916;0,018948091
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3861,9514;1,53675;577,74274;1,9724264;1,2835051;0,020462174
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;68279,336;17,6215;1122,6735;14,685144;0,8333652;0,01847047
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3552,9578;1,459;565,89874;1,1115375;0,76184887;0,012066262
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;25487,307;10,1905;696,6365;4,9655533;0,48727277;0,015300436
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;164666,36;230,6675;0;27,579462;0,11956371;0,016748693
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;16070,722;6,8325;762,0687;1,8440197;0,26988944;0,007783494
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;169064,84;238,31125;0;24,86838;0,10435252;0,014709373
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3514,0503;1,411;590,6102;0;0;0
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3770,218;1,5535;572,7023;0,8916027;0,5739316;0,009388019
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;169688,97;229,1325;0;28,824007;0,12579624;0,016986376
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;50077,312;16,7555;1045,4547;11,5997095;0,69229263;0,019162983
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;4085,2986;1,64425;632,33325;1,6683078;1,0146314;0,01602812
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;189197,02;244,933;0;27,239746;0,11121305;0,014397556
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;49075,48;22,05625;776,913;10,811341;0,49017134;0,019019116
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;4070,966;1,54875;610,71326;1,2327278;0,7959501;0,012111572
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;96682,85;26,552;1183,066;20,232224;0,76198494;0,018644888
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;183359,28;240,798;0;29,922203;0,12426267;0,016318891
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;30200,072;13,85375;848,8785;6,6127563;0,47732607;0,017092146
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;179995,11;234,92924;0;29,703875;0,12643753;0,0165026
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3679,3528;1,48325;586,903;1,3878931;0,9357108;0,014535373
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;73833,875;24,97925;1207,0188;18,205042;0,7288066;0,021192294
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;155859,23;241,65875;0;28,433683;0,11766048;0,018243182
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3625,967;1,50125;618,5395;1,9923848;1,3271506;0,020306913
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;51114,355;11,85825;1142,7683;9,356814;0,7890553;0,01496084
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;180810,89;239,35925;0;27,456888;0,11470995;0,015185417
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;4061,8245;1,543;588,39026;0,33371648;0,2162777;0,003355376
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;4182,921;1,525;576,24023;1,7822633;1,1686972;0,017920617
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;46034,59;17,20925;781,9462;8,453584;0,49122328;0,015697211
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;164253,56;230,623;0;30,11913;0,13059898;0,01833697
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;182335,69;238,63576;0;29,128319;0,122061834;0,015975105
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;4103,718;1,54175;596,73627;0;0;0
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;49587,773;16,64425;969,02075;16,688084;1,0026335;0,028152248
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;4182,055;1,53775;573,031;0,9165359;0,596024;0,00924639
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;158794,64;225,49574;0;28,799076;0,1277145;0,01813605
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;46001,754;12,38875;889,717;11,208133;0,9047025;0,020415943
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3792,717;1,55;587,842;0,9148882;0,5902505;0,009459986
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;43357,832;13,06875;970,3365;7,4142585;0,56732726;0,013973033
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;155238,27;227,6305;0;26,689222;0,11724801;0,017192423
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3832,2405;1,49475;576,05023;1,8059323;1,2081835;0,018826026
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;172368,38;231,35126;0;35,01657;0,15135674;0,020314964
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;56941,438;18,5375;984,814;13,058958;0,70446163;0,019552387
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;4199,415;1,6745;612,31226;0,68054295;0,4064156;0,006592787
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;58024,28;19,33775;1082,226;11,405931;0,58982724;0,016567182
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;156535,47;244,25275;0;29,54253;0,120950654;0,018872738
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;53586,445;20,798;867,58325;10,698721;0,51441103;0,017183311
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;151962,94;231,00925;0;26,887827;0,11639286;0,017693674
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3566,6257;1,5075;587,998;0,51439315;0,34122264;0,00544527
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3853,4473;1,44425;588,0815;0,84018344;0,5817438;0,008631198
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;167708,66;230,9175;0;29,16914;0,12631845;0,017392745
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;49001,348;14,819;904,78577;6,150938;0,41507104;0,010596077
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3726,544;1,46625;607,2145;0;0;0
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;29656,975;9,56225;827,5248;2,9402714;0,3074874;0,007751382
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;152997,81;230,8935;0;28,571934;0,12374508;0,018674733
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;37567,734;15,02275;975,402;15,412836;1,0259664;0,032570295
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3769,0442;1,522;598,42725;0,9788722;0,6431486;0,010036301
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;157722,98;234,11725;0;32,739807;0,13984364;0,02075779
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;158058,83;221,91824;0;26,402328;0,118973225;0,016704116
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3881,922;1,53075;564,80273;0,83953863;0,5484492;0,008809477
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;45728,68;15,854;789,3745;4,0602875;0,25610492;0,007571995
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;60904,195;20,455;899,69525;7,382785;0,36092812;0,01056175
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;4476,246;1,665;623,8005;0,83485657;0,5014154;0,00779202
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;181721,23;241,23276;0;27,449852;0,1137899;0,015105473
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;59096,81;17,292;1241,627;13,556846;0,7839953;0,018957157
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3863,4873;1,51125;577,516;2,3595133;1,5612991;0,024479713
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;160063,94;223,04875;0;27,858446;0,12489846;0,017404575
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;161241,62;231,5115;0;27,141428;0,117235765;0,016832767
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;27136,37;13,499;757,3115;4,9958386;0,37008956;0,014393295
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3349,728;1,45525;563,2675;0,8068489;0,55444;0,00898255
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3690,4548;1,53525;593,771;0,47220308;0,30757406;0,004904393
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;33384,88;12,84825;922,49725;7,8918095;0,61423224;0,018521091
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;143984,67;230,24776;0;29,555391;0,12836343;0,020526761
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;33098,29;13,85125;705,428;7,353654;0,53090185;0,01831428
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;162661,78;238,24776;0;30,391525;0,12756269;0,018683877
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3933,7732;1,56775;593,03174;0,68699306;0,43820322;0,006964585
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;4687,564;1,617;586,33777;1,4131985;0,8739632;0,013394052
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;47747,305;14,53075;1004,423;22,969166;1,5807282;0,03974486
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;159086,78;227,072;0;31,45924;0,13854301;0,019774893
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;85068,78;23,90375;1088,8073;10,164636;0,42523184;0,010592924
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;4439,274;1,70575;613,7327;0;0;0
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;193844,05;234,2085;0;29,836391;0,12739244;0,015391957
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;73785,23;19,1165;1152,6718;13,095506;0,6850368;0,015350143
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;173459,75;238,99925;0;24,319345;0,101754904;0,014020166
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;4338,387;1,695;616,05524;1,11165;0,6558407;0,010588212
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;161305,5;230,427;0;32,19447;0,13971657;0,019958694
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;4267,373;1,62875;583,1807;1,6056079;0,9857915;0,015898399
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;60747,06;17,943;975,77277;20,987827;1,1696944;0,029767945
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;43658,74;13,8835;774,0972;3,9159772;0,2820598;0,007618676
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3853,769;1,49975;564,00275;0,09993551;0,066634774;0,00105264
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;168137,16;231,34724;0;30,705975;0,13272677;0,018262455
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3556,1282;1,509;570,70276;1,1576195;0,7671435;0,012497032
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;40544,535;17,282;699,9338;8,90965;0,51554507;0,018739847
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;157150,23;228,42674;0;27,435148;0,1201048;0,017457912
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;179316,03;231,03725;0;30,220808;0,13080491;0,016853377
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;69122,47;20,76125;1411,961;17,464935;0,84122753;0,020980898
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;3865,3057;1,50925;606,89;1,9640669;1,3013529;0,019770749
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ; 0.0 ; 0.0 ; 0.0 ;54497,32;21,065;828,8998;8,176782;0,38816908;0,013023189
