modeloDeRelevancia;tipoDeMemoria;tipoDeRaciocinio;comparacoes;memoria;movimentacoes;utilidade;eficienciaCpu;eficienciaMemoria
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;193737,1;230,38075;0;31,451117;0,13651799;0,016233915
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3730,1384;1,442;599,416;0,12680015;0,087933525;0,001303952
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;8243,045;1,361;613,969;0,7210714;0,52981;0,005013451
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;8452,449;1,38175;629,72;0,7172182;0,51906514;0,004862613
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;29123,03;6,96825;1487,5525;8,099575;1,1623542;0,01840873
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;88972,07;8,399;3165,7827;1,0817685;0,1287973;8,97E-04
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;7624,113;1,49425;713,2512;0,74644053;0,4995419;0,005058342
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;164014,05;54,279;277,098;29,695139;0,5470834;0,017804438
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;58555,293;24,77225;515,389;12,648631;0,5105968;0,019853702
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;242382,9;230,38075;0;31,451117;0,13651799;0,012975798
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;242382,9;230,38075;0;31,451117;0,13651799;0,012975798
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;10049,112;1,5275;714,7648;0,7209487;0,4719795;0,004192352
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;242382,9;230,38075;0;31,451117;0,13651799;0,012975798
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;160162,44;94,4645;60742,71;13,842034;0,1465316;0,001803312
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;6660,411;1,37925;639,41174;0,7208668;0,52265126;0,005521967
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;210124,67;66,65275;83703,58;16,727373;0,250963;0,001597403
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;7086,432;1,55625;595,58777;0,7210714;0,46333906;0,005528709
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;85567,18;8,0695;2970,6245;1,4139446;0,17522085;0,001226601
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;165087,75;74,411;53537,11;15,865079;0,21320878;0,002264955
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;193737,1;230,38075;0;31,451117;0,13651799;0,016233915
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;242382,9;230,38075;0;31,451117;0,13651799;0,012975798
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;6313,009;1,388;598,83673;1,3050734;0,94025457;0,010609166
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;282836,8;67,54525;84835,07;16,08157;0,23808587;0,001421654
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;193737,1;230,38075;0;31,451117;0,13651799;0,016233915
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;193737,1;230,38075;0;31,451117;0,13651799;0,016233915
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;163927,77;230,38075;0;31,451117;0,13651799;0,01918596
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;8294,311;1,3905;593,0557;0,74677664;0,5370562;0,005249797
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;6631,09;1,4205;643,63025;1,4226799;1,0015346;0,010887251
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;193737,1;230,38075;0;31,451117;0,13651799;0,016233915
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;163927,77;230,38075;0;31,451117;0,13651799;0,01918596
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;163927,77;230,38075;0;31,451117;0,13651799;0,01918596
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;9952,656;1,436;754,4542;0,72750515;0,5066192;0,004157838
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;193737,1;230,38075;0;31,451117;0,13651799;0,016233915
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;9083,01;1,547;599,06323;0,7635569;0,49357265;0,00506551
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;193737,1;230,38075;0;31,451117;0,13651799;0,016233915
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;9350,23;1,4085;712,03625;1,3083652;0,9289068;0,007943643
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;193737,1;230,38075;0;31,451117;0,13651799;0,016233915
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;8998,676;1,55375;600,0408;0,19496891;0,1254828;0,001299872
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;193737,1;230,38075;0;31,451117;0,13651799;0,016233915
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;7884,021;1,365;595,45825;0,7018;0,5141392;0,005071321
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;52855,16;10,37175;623,7023;2,315413;0,22324227;0,003918307
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;9537,731;1,571;611,46075;1,3701236;0,87213475;0,008753475
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;9423,394;1,39975;746,8088;0,13965009;0,09976788;8,27E-04
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;8107,045;1,36775;597,7135;0,7018;0,51310545;0,004982896
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;4995,3823;1,57025;790,80273;0,7172182;0,45675415;0,005558362
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;212392,2;65,98125;84247,95;16,089037;0,24384257;0,001525213
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;68305,4;22,3785;21438,547;7,75671;0,3466144;0,002743884
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;163927,77;230,38075;0;31,451117;0,13651799;0,01918596
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;4551,4536;1,48825;724,70276;0,97084886;0,65234256;0,008228593
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;55613,156;22,98075;529,93774;12,103643;0,5266862;0,01987053
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;242382,9;230,38075;0;31,451117;0,13651799;0,012975798
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;193737,1;230,38075;0;31,451117;0,13651799;0,016233915
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;193737,1;230,38075;0;31,451117;0,13651799;0,016233915
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;7068,773;1,5815;599,61;0,13739926;0,086879075;0,001051669
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;258849,88;65,003;84773,65;16,572325;0,2549471;0,001497608
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;6543,392;1,3935;622,2905;0,701632;0,50350344;0,005495971
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;7454,521;1,39675;730,51825;0,74644053;0,53441244;0,005057287
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;193737,1;230,38075;0;31,451117;0,13651799;0,016233915
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;193737,1;230,38075;0;31,451117;0,13651799;0,016233915
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3482,4258;1,33975;597,915;0,16639951;0,12420191;0,001758687
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;135172,92;58,1705;72648,35;16,727291;0,28755626;0,001941295
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;38719,06;9,90225;626,2145;2,5285482;0,25535086;0,005621344
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;131671,27;53,55875;320,70874;30,388845;0,5673927;0,022530558
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;210286,6;68,2225;84608,484;16,2561;0,23828061;0,001538862
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;9533,55;1,416;749,0012;0,13965009;0,09862295;8,20E-04
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3647,0874;1,4045;604,962;0,15892532;0,11315438;0,001638962
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;43888,367;11,12375;649,9095;4,6481266;0,4178561;0,009224769
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;193737,1;230,38075;0;31,451117;0,13651799;0,016233915
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;7230,733;1,4235;715,10925;0,59777343;0,4199322;0,00415645
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;146636,16;70,02075;55781,605;14,673627;0,20956111;0,002082984
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;298437,75;85,48625;61453,348;13,292814;0,15549651;0,001455995
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;65808,89;9,217;2044,0355;11,112276;1,2056283;0,012883911
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;85931,66;54,68;277,07776;29,653679;0,5423131;0,033430513
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;7602,101;1,49675;729,4703;0,1734432;0,11587987;0,001164298
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;8677,974;1,4625;602,8998;0,7018;0,47986326;0,004771886
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;6094,775;1,3335;605,8125;2,0867944;1,5649002;0,017171163
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;242382,9;230,38075;0;31,451117;0,13651799;0,012975798
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;8759,754;1,506;591,03925;0,74677664;0,4958676;0,005090451
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;6455,723;1,38175;609,53076;0,74660856;0,5403355;0,005948584
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;3856,1113;1,426;607,6905;0,72750515;0,5101719;0,007324111
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;3493,8613;1,335;594,1287;0,72750515;0,5449477;0,007710585
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;10240,72;1,51175;744,654;0,7210714;0,47697797;0,004076784
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;242382,9;230,38075;0;31,451117;0,13651799;0,012975798
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;163927,77;230,38075;0;31,451117;0,13651799;0,01918596
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;163927,77;230,38075;0;31,451117;0,13651799;0,01918596
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;118619,875;48,05525;352,1895;26,101545;0,54315704;0,021369876
