modeloDeRelevancia;tipoDeMemoria;tipoDeRaciocinio;comparacoes;memoria;movimentacoes;utilidade;eficienciaCpu;eficienciaMemoria
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;165587,3;62,56925;78914,59;14,38479;0,22990192;0,001506682
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;7300,488;1,596;596,0265;1,4397104;0,9020742;0,010856928
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;9264,489;1,46875;621,22;0,9706739;0,6608844;0,006271845
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;162264,94;242,9155;0;28,05938;0,115510866;0,017292324
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;6911,644;1,5;610,35175;0,91205704;0,608038;0,00700765
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;6722,336;1,44725;611,193;0,68639237;0,47427353;0,005348124
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;112894,42;46,32;33770,484;7,7945313;0,16827571;0,001729815
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;9211,545;1,41025;679,948;1,3330911;0,94528717;0,008326083
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;189846,5;53,5925;344,8005;25,631615;0,4782687;0,013260394
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;9665,672;1,63225;591,7045;1,2840817;0,7866943;0,008240422
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;8284,53;1,3895;593,52875;0,91961414;0,66183096;0,00646713
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;23482,225;4,08925;656,09326;0,9952516;0,24338242;0,00331274
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;4723,235;1,66275;631,0365;0,9706739;0,58377624;0,008797436
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;10436,175;1,5505;727,08826;0,9231066;0,5953606;0,005213213
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;23140,52;3,22025;1124,577;3,7427597;1,1622576;0,010884454
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;168526,4;60,1045;66081,84;14,921945;0,24826668;0,001799245
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;11351,046;1,5105;825,55975;0,91940993;0,60867923;0,004689277
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;162264,94;242,9155;0;28,05938;0,115510866;0,017292324
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;96920,53;52,61025;346,02274;25,75885;0,48961657;0,025661143
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;84423,17;40,60025;480,58374;18,58153;0,45767033;0,020824539
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;6387,229;1,43725;591,92126;1,4266284;0,99260974;0,011592534
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;276688,12;46,21025;36158,58;8,754463;0,1894485;0,001371584
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;179926,42;41,447;474,8685;18,66641;0,4503682;0,010107702
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;4096,4966;1,433;648,70776;0,9641382;0,67281103;0,00910976
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3718,9885;1,395;603,3495;0,90386415;0,6479313;0,009268041
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;285164;61,23675;77508,91;14,901382;0,2433405;0,001405455
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;5044,8887;1,6025;743,2685;1,3761039;0,85872316;0,011028617
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;8271,159;1,381;599,7252;0,97373736;0,7050958;0,006824427
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;6982,175;1,4005;665,13776;0,9706739;0,693091;0,007119743
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;188705,53;51,77325;347,515;25,803349;0,4983915;0,013426609
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;230828,17;242,9155;0;28,05938;0,115510866;0,012155959
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;230828,17;242,9155;0;28,05938;0,115510866;0,012155959
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;300336,56;76,3985;54502,883;13,817536;0,18086135;0,001634505
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;8388,488;1,6755;628,20026;0,9671277;0,57721734;0,006592334
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;8504,402;1,358;635,89325;0,9100146;0,67011386;0,006122547
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;90985,766;34,94675;592,0015;21,949055;0,6280714;0,022649892
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;4336,607;1,56;616,10175;1,3424844;0,8605669;0,012788457
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;4900,632;1,59775;743,394;1,4198152;0,88863415;0,011510859
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;184198,64;44,6135;463,62924;17,7605;0,398097;0,009405305
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;157146,28;31,43625;3490,9595;21,377916;0,68004024;0,011131093
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;7628,971;1,4395;665,893;0,9641382;0,669773;0,006747934
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;162264,94;242,9155;0;28,05938;0,115510866;0,017292324
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;58759,332;11,192;627,07324;2,1275947;0,1900996;0,003271709
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;4294,06;1,45875;720,2085;0,9706739;0,66541487;0,008443474
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;60584,26;13,903;2333,985;7,9863853;0,5744361;0,009516199
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;162264,94;242,9155;0;28,05938;0,115510866;0,017292324
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;162264,94;242,9155;0;28,05938;0,115510866;0,017292324
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3963,0603;1,41;661,14325;0,7588782;0,53821146;0,007176497
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;230828,17;242,9155;0;28,05938;0,115510866;0,012155959
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;8029,999;1,3995;597,91925;0,908572;0,6492119;0,006485542
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;4545,7656;1,62075;604,40576;1,4398495;0,8883847;0,01359654
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;6890,2705;1,4525;621,90125;0,97373736;0,67038715;0,007427846
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;148714,78;57,453;63133,12;15,14248;0,26356292;0,001941229
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;162264,94;242,9155;0;28,05938;0,115510866;0,017292324
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;338044,28;64,9945;80286,13;13,662364;0,210208;0,001197502
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;4384,384;1,6345;651,22626;0,9702654;0,593616;0,008904257
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;10809,747;1,47225;790,6385;0,9165709;0,62256473;0,004897224
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;18835,963;4,15925;1233,108;2,2508066;0,5411569;0,007221752
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;162264,94;242,9155;0;28,05938;0,115510866;0,017292324
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;94358,93;8,65725;4651,706;1,1532751;0,13321495;8,19E-04
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;6628,81;1,44575;594,964;0,980273;0,6780377;0,007793274
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;4514,3833;1,69425;603,012;0,96718884;0,57086545;0,009172445
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;6479,971;1,39225;598,1528;0,9669235;0,6945042;0,007759287
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;230828,17;242,9155;0;28,05938;0,115510866;0,012155959
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3902,716;1,47525;596,86774;1,4333149;0,97157425;0,014519885
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;185654,48;46,38;410,1985;26,953636;0,5811478;0,01420433
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;143743,03;41,4825;477,91174;16,37659;0,39478314;0,011026362
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;144199,39;46,43175;401,70276;26,957;0,58057255;0,018187596
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;162264,94;242,9155;0;28,05938;0,115510866;0,017292324
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;6390,151;1,39225;605,621;0,97373736;0,6993984;0,00782347
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;230828,17;242,9155;0;28,05938;0,115510866;0,012155959
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;162264,94;242,9155;0;28,05938;0,115510866;0,017292324
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;222598,4;46,0005;36566,074;9,118079;0,19821696;0,001550011
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;324657,6;72,71625;52546,617;13,280359;0,18263263;0,001562168
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;8094,931;1,654;647,92426;1,3424844;0,8116592;0,009211392
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;162264,94;242,9155;0;28,05938;0,115510866;0,017292324
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;148517,62;52,36475;346,81125;25,772293;0,49216875;0,016957046
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;121141,305;28,7745;1442,401;22,94173;0,7972938;0,01692301
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;11036,962;1,75475;657,6265;1,2744836;0,7263049;0,007235946
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;162264,94;242,9155;0;28,05938;0,115510866;0,017292324
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;10942,375;1,59925;724,9025;1,321099;0,8260741;0,007262218
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3534,1746;1,34675;591,461;0,9641382;0,7158999;0,010203834
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;182441,39;46,42425;395,562;26,954815;0,5806193;0,014460969
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;4025,86;1,48375;603,9345;0,97373736;0,6562678;0,009674292
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;8469,218;1,36925;634,3165;0,980273;0,7159196;0,006617929
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;9414,064;1,409;692,31976;0,94963723;0,6739796;0,005812707
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;67053,266;19,50825;3179,689;12,137616;0,6221787;0,012278803
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;95150,4;8,82475;4778,904;1,0807617;0,12246938;7,56E-04
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;8353,862;1,5975;694,18225;0,9706127;0,6075823;0,006345664
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;190327,03;53,534;344,9565;25,60021;0,4782047;0,013211198
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;88507;40,9405;474,93375;16,517117;0,403442;0,017711522
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;230828,17;242,9155;0;28,05938;0,115510866;0,012155959
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;230828,17;242,9155;0;28,05938;0,115510866;0,012155959
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;10721,699;1,58375;747,09674;1,4394412;0,9088816;0,007912206
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;230828,17;242,9155;0;28,05938;0,115510866;0,012155959
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;241075,77;81,5345;38774,832;14,849702;0,18212783;0,002361503
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;6948,75;1,42425;663,0315;0,9640771;0,6769016;0,007099732
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;298909;69,1405;77387,305;13,053885;0,18880229;0,001216826
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;7498,069;1,62225;602,2325;0,9606531;0,59217334;0,007105216
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;95776,07;8,634;4666,55;1,3996464;0,16210869;9,83E-04
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;225022,77;80,13675;49391,1;14,346457;0,17902468;0,001995519
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;230828,17;242,9155;0;28,05938;0,115510866;0,012155959
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;6258,795;1,3715;597,23175;0,9641382;0,7029808;0,00788267
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;384634,5;70,11225;79100,39;13,120845;0,18714054;0,001116061
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;162264,94;242,9155;0;28,05938;0,115510866;0,017292324
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;8572,033;1,45025;594,0245;1,3296068;0,9168121;0,009161945
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;6693,785;1,39725;652,226;0,9669846;0,6920627;0,007316748
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;162264,94;242,9155;0;28,05938;0,115510866;0,017292324
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;162264,94;242,9155;0;28,05938;0,115510866;0,017292324
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;10316,461;1,479;767,5297;0,9669846;0,6538098;0,005374598
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;10229,453;1,652;593,217;1,418612;0,858724;0,008777658
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;10182,872;1,51575;757,9745;0,97373736;0,6424129;0,005481947
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;9259,341;1,57025;598,054;0,9704696;0,6180351;0,006367961
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;8335,277;1,38425;602,89276;0,8832401;0,63806397;0,006148897
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;52035,332;8,97675;634,3533;2,3171835;0,25813165;0,003969217
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;10993,565;1,744;628,167;1,3085741;0,7503292;0,007574856
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;9700,237;1,42875;726,843;0,980273;0,6861053;0,005776959
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;8115,049;1,34325;608,399;0,9641382;0,7177653;0,006790165
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;5792,5693;1,70425;844,9005;0,9665761;0,5671563;0,006787003
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;305475,4;69,60725;78170,445;13,028587;0,18717286;0,001198384
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;113138,055;45,1765;33305,883;7,977071;0,17657568;0,001787792
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;162264,94;242,9155;0;28,05938;0,115510866;0,017292324
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;4849,283;1,53375;770,415;1,4381548;0,9376722;0,011456266
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;86802,48;40,679;466,90775;16,878046;0,41490808;0,018451687
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;230828,17;242,9155;0;28,05938;0,115510866;0,012155959
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;7652,708;1,65975;603,786;1,3248737;0,7982369;0,009677273
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;327430,4;64,03875;79491,77;14,017921;0,21889749;0,001248982
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;6951,897;1,44525;634,1765;0,980273;0,67827225;0,007373988
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;8439,648;1,4645;798,97;0,8841155;0,6036979;0,005381318
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3590,199;1,363;594,21027;0,9085109;0,66655236;0,009530866
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;155329,1;58,68;74849,016;14,666875;0,24994674;0,001622766
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;45889,176;11,2145;629,50323;2,10564;0,18776047;0,004035014
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;145267,42;46,3765;409,0995;26,921585;0,5805006;0,018024819
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;293898,5;70,77925;78300,984;13,317713;0,18815844;0,001236662
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;9456,463;1,42325;735,564;0,7433554;0,52229434;0,004421549
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;4100,155;1,49875;617,363;0,97373736;0,6496997;0,009477883
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;60614,926;11,46975;802,7977;5,662888;0,49372375;0,008249779
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;7476,399;1,42425;729,676;0,9588278;0,6732159;0,006490337
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;200461,86;74,46;47372,184;15,650271;0,2101836;0,002321366
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;412370,56;82,468;38471,89;14,766869;0,1790618;0,001852599
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;95291,48;12,60825;2425,8926;12,488948;0,9905378;0,010446596
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;97947,15;52,442;346,09924;25,716003;0,49037036;0,025358913
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;7972,879;1,481;754,22675;0,97986454;0,6616236;0,006315535
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;8813,107;1,45675;620,9015;0,9800688;0,6727776;0,00652417
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;6483,332;1,32825;625,208;0,97373736;0,7330979;0,007645904
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;230828,17;242,9155;0;28,05938;0,115510866;0,012155959
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;9245,585;1,65975;592,1293;1,4267675;0,85962796;0,009407126
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;6850,4243;1,4255;625,9585;0,9706739;0,68093574;0,007404067
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;3841,3284;1,4275;617,5885;1,4267675;0,99948686;0,014243158
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;4050,6262;1,47175;607,8985;1,9294059;1,3109604;0,019047186
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;9816,363;1,56525;676,70276;1,4188163;0,90644705;0,008555647
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;230828,17;242,9155;0;28,05938;0,115510866;0,012155959
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;162264,94;242,9155;0;28,05938;0,115510866;0,017292324
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;162264,94;242,9155;0;28,05938;0,115510866;0,017292324
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;158162,22;50,631;398,12823;22,850876;0,45132184;0,014092996
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;224690,89;37,616;36768,707;9,563249;0,25423354;0,001614383
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;162264,94;242,9155;0;28,05938;0,115510866;0,017292324
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;162264,94;242,9155;0;28,05938;0,115510866;0,017292324
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;230828,17;242,9155;0;28,05938;0,115510866;0,012155959
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;8508,965;1,44075;599,9855;1,2724414;0,88317984;0,008770124
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3945,4753;1,443;600,30676;0,9065296;0,6282257;0,009112185
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;194844,64;242,9155;0;28,05938;0,115510866;0,014400899
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;236495,42;81,11175;38952,56;15,087348;0,18600693;0,002410039
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;7936,282;1,37;604,31476;0,9800688;0,7153787;0,007010792
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;60249,434;10,98725;620,00073;3,6272318;0,330131;0,005458634
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;237005,9;81,674;38808,668;15,06219;0,18441841;0,002409593
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;162264,94;242,9155;0;28,05938;0,115510866;0,017292324
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;178299,9;41,278;479,57425;18,45125;0,4469996;0,010077382
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;9499,046;1,60325;613,11224;1,4398495;0,8980817;0,00921199
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;230828,17;242,9155;0;28,05938;0,115510866;0,012155959
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;12601,89;1,592;919,47974;0,9800688;0,6156211;0,004496412
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;196196,22;68,53175;76678,2;14,077098;0,20540985;0,001461829
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;8793,252;1,477;599,3465;1,4235781;0,9638308;0,009627412
