modeloDeRelevancia	tipoDeMemoria	tipoDeRaciocinio	comparacoes	memoria	movimentacoes	utilidade	eficienciaCpu	eficienciaMemoria
DefaultRelevanceModel 	 FORGETTING 	 BBGPEngine 	4624,477	1,46975	775,639	0,9800688	0,66682684	0,007915995
SOARIntegratedRelevanceModel 	 FORGETTING 	 SOAREngine 	11000,548	1,5255	762,90625	0,9704696	0,6361649	0,005209286
DefaultRelevanceModel 	 DEFAULT 	 SOAREngine 	230828,17	242,9155	0	28,05938	0,115510866	0,012155959
SOARIntegratedRelevanceModel 	 FORGETTING 	 SOAREngine 	8192,631	1,36075	611,9765	0,9592363	0,7049321	0,006702136
SOARIntegratedRelevanceModel 	 DEFAULT 	 SOAREngine 	230828,17	242,9155	0	28,05938	0,115510866	0,012155959
DefaultRelevanceModel 	 DEFAULT 	 SOAREngine 	230828,17	242,9155	0	28,05938	0,115510866	0,012155959
DefaultRelevanceModel 	 STORING_RETRIEVING 	 BBGPEngine 	176481,48	63,5345	78174,695	14,135912	0,2224919	0,001475213
DefaultRelevanceModel 	 FORGETTING 	 BDIEngine 	7643,373	1,43225	708,1395	0,980273	0,6844287	0,006657307
DefaultRelevanceModel 	 STORING_RETRIEVING 	 SOAREngine 	409222,8	82,7915	38553,027	14,788199	0,17861979	0,001860729
DefaultRelevanceModel 	 STORING_RETRIEVING 	 BBGPEngine 	205242,06	69,991	78329,125	12,692204	0,18134053	0,001283943
DefaultRelevanceModel 	 FORGETTING 	 SOAREngine 	8022,341	1,37775	590,638	0,980273	0,7115028	0,007037782
DefaultRelevanceModel 	 FORGETTING 	 BBGPEngine 	3800,6714	1,401	609,72174	0,94615215	0,6753406	0,00955913
BBGPIntegratedRelevanceModel 	 FORGETTING 	 BBGPEngine 	3775,7502	1,36625	628,61475	1,3120584	0,96033555	0,01303987
DefaultRelevanceModel 	 DEFAULT 	 SOAREngine 	230828,17	242,9155	0	28,05938	0,115510866	0,012155959
DefaultRelevanceModel 	 DEFAULT 	 SOAREngine 	230828,17	242,9155	0	28,05938	0,115510866	0,012155959
BBGPIntegratedRelevanceModel 	 DEFAULT 	 BBGPEngine 	162264,94	242,9155	0	28,05938	0,115510866	0,017292324
BDIIntegratedRelevanceModel 	 FORGETTING 	 BDIEngine 	6689,723	1,46125	599,7975	0,980273	0,67084557	0,007726169
BBGPIntegratedRelevanceModel 	 FORGETTING 	 BBGPEngine 	4417,26	1,44675	678,9065	1,3826904	0,95572174	0,012338483
SOARIntegratedRelevanceModel 	 FORGETTING 	 SOAREngine 	8386,324	1,4265	609,73474	0,97986454	0,6869012	0,006765305
DefaultRelevanceModel 	 FORGETTING 	 BBGPEngine 	4530,117	1,4515	741,0613	0,97373736	0,670849	0,008154755
DefaultRelevanceModel 	 FORGETTING 	 SOAREngine 	8100,864	1,37125	599,08826	0,8246246	0,60136706	0,005851827
DefaultRelevanceModel 	 DEFAULT 	 SOAREngine 	230828,17	242,9155	0	28,05938	0,115510866	0,012155959
DefaultRelevanceModel 	 FORGETTING 	 SOAREngine 	8772,532	1,43925	612,791	0,97373736	0,67655885	0,006534956
DefaultRelevanceModel 	 FORGETTING 	 SOAREngine 	9241,235	1,60575	595,339	0,9706739	0,6044988	0,006388272
DefaultRelevanceModel 	 DEFAULT 	 SOAREngine 	230828,17	242,9155	0	28,05938	0,115510866	0,012155959
BDIIntegratedRelevanceModel 	 FORGETTING 	 BDIEngine 	6341,999	1,38375	599,68524	1,4396453	1,0403941	0,011667579
DefaultRelevanceModel 	 FORGETTING 	 BDIEngine 	7962,168	1,65125	610,898	0,9706739	0,58784187	0,006898328
DefaultRelevanceModel 	 FORGETTING 	 BDIEngine 	9176,072	1,83625	671,8355	1,3330911	0,72598565	0,008387161
SOARIntegratedRelevanceModel 	 STORING_RETRIEVING 	 SOAREngine 	188133,77	52,43025	343,8095	25,839931	0,49284396	0,013488376
SOARIntegratedRelevanceModel 	 FORGETTING 	 SOAREngine 	10734,95	1,47325	782,2655	1,3361541	0,9069432	0,007200035
DefaultRelevanceModel 	 DEFAULT 	 BBGPEngine 	162264,94	242,9155	0	28,05938	0,115510866	0,017292324
DefaultRelevanceModel 	 STORING_RETRIEVING 	 BBGPEngine 	95785,41	52,59575	343,86526	25,715452	0,48892644	0,025916548
DefaultRelevanceModel 	 STORING_RETRIEVING 	 SOAREngine 	183335,8	35,095	574,63324	21,868862	0,62313324	0,011565801
SOARIntegratedRelevanceModel 	 STORING_RETRIEVING 	 SOAREngine 	23856,01	4,1375	653,54974	0,9804773	0,23697338	0,003226155
BBGPIntegratedRelevanceModel 	 FORGETTING 	 BBGPEngine 	4778,791	1,68675	623,87573	1,4266284	0,84578526	0,012948692
DefaultRelevanceModel 	 STORING_RETRIEVING 	 BBGPEngine 	113251,59	38,51775	38280,516	9,039461	0,234683	0,001822264
DefaultRelevanceModel 	 STORING_RETRIEVING 	 BBGPEngine 	43961,9	8,5865	4718,803	1,3721551	0,15980376	0,001505382
DefaultRelevanceModel 	 FORGETTING 	 BBGPEngine 	3731,7737	1,4415	594,08527	0,97373736	0,6755029	0,010066939
BDIIntegratedRelevanceModel 	 STORING_RETRIEVING 	 BDIEngine 	68058,016	13,53475	741,086	4,640842	0,34288347	0,006149346
DefaultRelevanceModel 	 DEFAULT 	 SOAREngine 	230828,17	242,9155	0	28,05938	0,115510866	0,012155959
BDIIntegratedRelevanceModel 	 DEFAULT 	 BDIEngine 	194844,64	242,9155	0	28,05938	0,115510866	0,014400899
DefaultRelevanceModel 	 FORGETTING 	 BBGPEngine 	3845,21	1,439	610,40173	0,9704696	0,6744056	0,00975422
SOARIntegratedRelevanceModel 	 DEFAULT 	 SOAREngine 	230828,17	242,9155	0	28,05938	0,115510866	0,012155959
DefaultRelevanceModel 	 STORING_RETRIEVING 	 SOAREngine 	366238,38	68,708	77337,12	13,40239	0,19506301	0,001176051
BBGPIntegratedRelevanceModel 	 DEFAULT 	 BBGPEngine 	162264,94	242,9155	0	28,05938	0,115510866	0,017292324
DefaultRelevanceModel 	 DEFAULT 	 SOAREngine 	230828,17	242,9155	0	28,05938	0,115510866	0,012155959
SOARIntegratedRelevanceModel 	 DEFAULT 	 SOAREngine 	230828,17	242,9155	0	28,05938	0,115510866	0,012155959
DefaultRelevanceModel 	 STORING_RETRIEVING 	 SOAREngine 	191959,86	53,5105	345,76224	25,507507	0,47668228	0,013052828
DefaultRelevanceModel 	 FORGETTING 	 SOAREngine 	10857,832	1,7305	649,8533	1,3426884	0,77589625	0,007736
DefaultRelevanceModel 	 STORING_RETRIEVING 	 BDIEngine 	139633,38	44,3275	459,9845	17,843117	0,4025293	0,012371018
DefaultRelevanceModel 	 FORGETTING 	 SOAREngine 	11458,313	1,53825	809,69977	1,4301127	0,92970115	0,007313168
SOARIntegratedRelevanceModel 	 DEFAULT 	 SOAREngine 	230828,17	242,9155	0	28,05938	0,115510866	0,012155959
DefaultRelevanceModel 	 STORING_RETRIEVING 	 BBGPEngine 	27081,861	10,91775	629,8785	2,892398	0,2649262	0,008664896
